Voltage U1	Corriente IA
7,00	0,31
7,03	0,33
7,05	0,32
7,08	0,31
7,10	0,31
7,13	0,29
7,15	0,28
7,17	0,26
7,20	0,26
7,22	0,26
7,25	0,28
7,27	0,29
7,30	0,30
7,32	0,31
7,35	0,29
7,37	0,29
7,39	0,29
7,42	0,27
7,44	0,26
7,47	0,23
7,49	0,25
7,52	0,26
7,54	0,28
7,57	0,28
7,59	0,28
7,61	0,29
7,64	0,28
7,66	0,26
7,69	0,27
7,71	0,25
7,74	0,25
7,76	0,23
7,78	0,24
7,81	0,24
7,83	0,26
7,86	0,25
7,88	0,25
7,91	0,27
7,93	0,25
7,96	0,26
7,98	0,27
8,00	0,27
8,03	0,29
8,05	0,29
8,08	0,29
8,10	0,32
8,13	0,33
8,15	0,31
8,18	0,31
8,20	0,30
8,22	0,30
8,25	0,31
8,27	0,30
8,30	0,31
8,32	0,32
8,35	0,34
8,37	0,36
8,40	0,37
8,42	0,38
8,44	0,37
8,47	0,36
8,49	0,36
8,52	0,36
8,54	0,37
8,57	0,36
8,59	0,38
8,62	0,40
8,64	0,42
8,66	0,41
8,69	0,43
8,71	0,46
8,74	0,45
8,76	0,44
8,79	0,44
8,81	0,45
8,84	0,47
8,86	0,47
8,88	0,48
8,91	0,50
8,93	0,51
8,96	0,51
8,98	0,52
9,01	0,54
9,03	0,53
9,05	0,53
9,08	0,53
9,10	0,56
9,13	0,57
9,15	0,57
9,18	0,59
9,20	0,60
9,23	0,63
9,25	0,62
9,27	0,62
9,30	0,63
9,32	0,63
9,35	0,63
9,37	0,63
9,40	0,64
9,42	0,63
9,45	0,66
9,47	0,63
9,49	0,66
9,52	0,66
9,54	0,63
9,57	0,63
9,59	0,62
9,62	0,61
9,64	0,62
9,67	0,60
9,69	0,63
9,71	0,66
9,74	0,69
9,76	0,70
9,79	0,73
9,81	0,75
9,84	0,75
9,86	0,75
9,89	0,72
9,91	0,74
9,93	0,74
9,96	0,74
9,98	0,77
10,01	0,80
10,03	0,83
10,06	0,83
10,08	0,84
10,10	0,86
10,13	0,86
10,15	0,85
10,18	0,82
10,20	0,86
10,23	0,88
10,25	0,91
10,28	0,93
10,30	0,96
10,32	1,00
10,35	0,99
10,37	1,00
10,40	0,99
10,42	1,00
10,45	1,01
10,47	1,00
10,50	1,04
10,52	1,07
10,54	1,11
10,57	1,14
10,59	1,15
10,62	1,17
10,64	1,16
10,67	1,15
10,69	1,14
10,72	1,17
10,74	1,16
10,76	1,17
10,79	1,21
10,81	1,24
10,84	1,29
10,86	1,26
10,89	1,27
10,91	1,29
10,94	1,27
10,96	1,27
10,98	1,24
11,01	1,27
11,03	1,30
11,06	1,30
11,08	1,33
11,11	1,35
11,13	1,38
11,15	1,34
11,18	1,34
11,20	1,33
11,23	1,32
11,25	1,30
11,28	1,26
11,30	1,31
11,33	1,32
11,35	1,33
11,37	1,34
11,40	1,33
11,42	1,36
11,45	1,31
11,47	1,28
11,50	1,26
11,52	1,24
11,55	1,24
11,57	1,22
11,59	1,24
11,62	1,26
11,64	1,28
11,67	1,27
11,69	1,27
11,72	1,28
11,74	1,22
11,77	1,21
11,79	1,16
11,81	1,17
11,84	1,15
11,86	1,11
11,89	1,13
11,91	1,14
11,94	1,17
11,96	1,13
11,99	1,11
12,01	1,11
12,03	1,08
12,06	1,06
12,08	0,99
12,11	0,98
12,13	1,00
12,16	0,94
12,18	0,96
12,21	0,93
12,23	0,95
12,25	0,93
12,28	0,89
12,30	0,89
12,33	0,88
12,35	0,87
12,38	0,85
12,40	0,86
12,42	0,86
12,45	0,87
12,47	0,87
12,50	0,88
12,52	0,90
12,55	0,89
12,57	0,88
12,60	0,87
12,62	0,87
12,64	0,89
12,67	0,88
12,69	0,88
12,72	0,89
12,74	0,90
12,77	0,92
12,79	0,92
12,82	0,92
12,84	0,92
12,86	0,91
12,89	0,92
12,91	0,92
12,94	0,92
12,96	0,93
12,99	0,94
13,01	0,96
13,04	0,99
13,06	0,99
13,08	1,01
13,11	1,03
13,13	1,03
13,16	1,04
13,18	1,04
13,21	1,05
13,23	1,07
13,26	1,08
13,28	1,09
13,30	1,12
13,33	1,13
13,35	1,14
13,38	1,16
13,40	1,17
13,43	1,19
13,45	1,20
13,47	1,20
13,50	1,24
13,52	1,26
13,55	1,27
13,57	1,28
13,60	1,30
13,62	1,33
13,65	1,33
13,67	1,33
13,69	1,35
13,72	1,37
13,74	1,34
13,77	1,37
13,79	1,38
13,82	1,38
13,84	1,42
13,87	1,37
13,89	1,39
13,91	1,42
13,94	1,39
13,96	1,39
13,99	1,37
14,01	1,40
14,04	1,42
14,06	1,43
14,09	1,47
14,11	1,51
14,13	1,55
14,16	1,56
14,18	1,57
14,21	1,58
14,23	1,60
14,26	1,59
14,28	1,57
14,31	1,61
14,33	1,62
14,35	1,66
14,38	1,69
14,40	1,72
14,43	1,78
14,45	1,77
14,48	1,78
14,50	1,79
14,52	1,80
14,55	1,82
14,57	1,81
14,60	1,86
14,62	1,91
14,65	1,96
14,67	1,98
14,70	2,01
14,72	2,06
14,74	2,05
14,77	2,06
14,79	2,05
14,82	2,08
14,84	2,09
14,87	2,10
14,89	2,16
14,92	2,21
14,94	2,27
14,96	2,27
14,99	2,31
15,01	2,34
15,04	2,33
15,06	2,33
15,09	2,31
15,11	2,37
15,14	2,39
15,16	2,41
15,18	2,47
15,21	2,52
15,23	2,61
15,26	2,60
15,28	2,62
15,31	2,63
15,33	2,66
15,36	2,66
15,38	2,64
15,40	2,70
15,43	2,74
15,45	2,79
15,48	2,83
15,50	2,86
15,53	2,92
15,55	2,91
15,57	2,92
15,60	2,91
15,62	2,94
15,65	2,94
15,67	2,92
15,70	2,99
15,72	3,03
15,75	3,08
15,77	3,08
15,79	3,07
15,82	3,10
15,84	3,07
15,87	3,04
15,89	2,99
15,92	3,02
15,94	3,01
15,97	3,01
15,99	3,05
16,01	3,08
16,04	3,13
16,06	3,09
16,09	3,08
16,11	3,09
16,14	3,04
16,16	3,01
16,19	2,95
16,21	2,96
16,23	2,97
16,26	2,95
16,28	2,96
16,31	2,97
16,33	3,01
16,36	2,96
16,38	2,94
16,41	2,90
16,43	2,89
16,45	2,87
16,48	2,81
16,50	2,83
16,53	2,84
16,55	2,80
16,58	2,85
16,60	2,78
16,63	2,83
16,65	2,78
16,67	2,73
16,70	2,73
16,72	2,70
16,75	2,67
16,77	2,62
16,80	2,60
16,82	2,58
16,84	2,54
16,87	2,48
16,89	2,44
16,92	2,40
16,94	2,34
16,97	2,29
16,99	2,24
17,02	2,21
17,04	2,17
17,06	2,12
17,09	2,10
17,11	2,07
17,14	2,05
17,16	2,01
17,19	1,97
17,21	1,95
17,24	1,90
17,26	1,86
17,28	1,83
17,31	1,82
17,33	1,80
17,36	1,79
17,38	1,79
17,41	1,79
17,43	1,82
17,46	1,80
17,48	1,80
17,50	1,79
17,53	1,78
17,55	1,79
17,58	1,78
17,60	1,79
17,63	1,80
17,65	1,81
17,68	1,82
17,70	1,84
17,72	1,86
17,75	1,86
17,77	1,86
17,80	1,87
17,82	1,89
17,85	1,91
17,87	1,91
17,89	1,95
17,92	1,96
17,94	1,99
17,97	1,99
17,99	2,00
18,02	2,03
18,04	2,03
18,07	2,04
18,09	2,05
18,11	2,09
18,14	2,08
18,16	2,12
18,19	2,13
18,21	2,16
18,24	2,18
18,26	2,15
18,29	2,16
18,31	2,18
18,33	2,17
18,36	2,17
18,38	2,14
18,41	2,19
18,43	2,22
18,46	2,27
18,48	2,30
18,51	2,33
18,53	2,39
18,55	2,39
18,58	2,40
18,60	2,40
18,63	2,42
18,65	2,43
18,68	2,43
18,70	2,49
18,73	2,53
18,75	2,59
18,77	2,62
18,80	2,65
18,82	2,69
18,85	2,68
18,87	2,69
18,90	2,70
18,92	2,74
18,94	2,76
18,97	2,76
18,99	2,82
19,02	2,88
19,04	2,94
19,07	2,94
19,09	2,97
19,12	3,00
19,14	3,00
19,16	3,02
19,19	3,02
19,21	3,07
19,24	3,10
19,26	3,13
19,29	3,19
19,31	3,25
19,34	3,31
19,36	3,32
19,38	3,34
19,41	3,38
19,43	3,39
19,46	3,40
19,48	3,40
19,51	3,47
19,53	3,51
19,56	3,57
19,58	3,60
19,60	3,66
19,63	3,74
19,65	3,74
19,68	3,76
19,70	3,76
19,73	3,80
19,75	3,83
19,78	3,83
19,80	3,89
19,82	3,95
19,85	4,01
19,87	4,05
19,90	4,09
19,92	4,16
19,95	4,17
19,97	4,18
19,99	4,19
20,02	4,27
20,04	4,29
20,07	4,31
20,09	4,37
20,12	4,43
20,14	4,52
20,17	4,52
20,19	4,54
20,21	4,60
20,24	4,61
20,26	4,63
20,29	4,63
20,31	4,69
20,34	4,74
20,36	4,78
20,39	4,82
20,41	4,88
20,43	4,95
20,46	4,94
20,48	4,95
20,51	4,95
20,53	4,96
20,56	4,97
20,58	4,94
20,61	5,01
20,63	5,04
20,65	5,10
20,68	5,13
20,70	5,13
20,73	5,17
20,75	5,14
20,78	5,11
20,80	5,07
20,83	5,06
20,85	5,04
20,87	5,02
20,90	5,06
20,92	5,07
20,95	5,11
20,97	5,08
21,00	5,08
21,02	5,10
21,05	5,02
21,07	5,00
21,09	4,99
21,12	4,96
21,14	5,01
21,17	4,95
21,19	5,01
21,22	5,03
21,24	5,06
21,26	5,03
21,29	5,03
21,31	5,01
21,34	5,00
21,36	4,98
21,39	4,95
21,41	4,94
21,44	4,92
21,46	4,89
21,48	4,87
21,51	4,82
21,53	4,78
21,56	4,69
21,58	4,61
21,61	4,54
21,63	4,46
21,66	4,38
21,68	4,29
21,70	4,24
21,73	4,18
21,75	4,12
21,78	4,03
21,80	3,95
21,83	3,90
21,85	3,80
21,88	3,71
21,90	3,62
21,92	3,54
21,95	3,49
21,97	3,41
22,00	3,36
22,02	3,32
22,05	3,28
22,07	3,23
22,10	3,19
22,12	3,17
22,14	3,12
22,17	3,09
22,19	3,05
22,22	3,04
22,24	3,02
22,27	2,98
22,29	2,98
22,31	2,96
22,34	2,96
22,36	2,94
22,39	2,93
22,41	2,94
22,44	2,92
22,46	2,90
22,49	2,89
22,51	2,92
22,53	2,90
22,56	2,92
22,58	2,90
22,61	2,93
22,63	2,96
22,66	2,93
22,68	2,94
22,71	2,93
22,73	2,93
22,75	2,93
22,78	2,90
22,80	2,94
22,83	2,98
22,85	3,01
22,88	3,04
22,90	3,08
22,93	3,12
22,95	3,13
22,97	3,14
23,00	3,13
23,02	3,16
23,05	3,17
23,07	3,18
23,10	3,24
23,12	3,29
23,15	3,34
23,17	3,35
23,19	3,39
23,22	3,44
23,24	3,43
23,27	3,45
23,29	3,45
23,32	3,50
23,34	3,54
23,36	3,56
23,39	3,62
23,41	3,68
23,44	3,75
23,46	3,76
23,49	3,78
23,51	3,80
23,54	3,82
23,56	3,85
23,58	3,85
23,61	3,90
23,63	3,95
23,66	4,02
23,68	4,08
23,71	4,13
23,73	4,20
23,76	4,20
23,78	4,22
23,80	4,23
23,83	4,27
23,85	4,29
23,88	4,31
23,90	4,38
23,93	4,44
23,95	4,52
23,98	4,56
24,00	4,61
24,02	4,68
24,05	4,69
24,07	4,72
24,10	4,73
24,12	4,79
24,15	4,82
24,17	4,85
24,20	4,93
24,22	4,99
24,24	5,07
24,27	5,10
24,29	5,16
24,32	5,21
24,34	5,24
24,37	5,26
24,39	5,26
24,42	5,34
24,44	5,40
24,46	5,43
24,49	5,50
24,51	5,56
24,54	5,66
24,56	5,68
24,59	5,72
24,61	5,76
24,63	5,80
24,66	5,85
24,68	5,86
24,71	5,95
24,73	6,01
24,76	6,10
24,78	6,15
24,81	6,22
24,83	6,31
24,85	6,33
24,88	6,36
24,90	6,39
24,93	6,45
24,95	6,50
24,98	6,53
25,00	6,63
25,03	6,71
25,05	6,80
25,07	6,83
25,10	6,89
25,12	6,94
25,15	6,97
25,17	6,99
25,20	6,98
25,22	7,06
25,25	7,11
25,27	7,14
25,29	7,21
25,32	7,27
25,34	7,35
25,37	7,35
25,39	7,37
25,42	7,40
25,44	7,39
25,47	7,39
25,49	7,36
25,51	7,42
25,54	7,46
25,56	7,44
25,59	7,52
25,61	7,51
25,64	7,58
25,66	7,58
25,68	7,56
25,71	7,59
25,73	7,59
25,76	7,61
25,78	7,60
25,81	7,64
25,83	7,66
25,86	7,68
25,88	7,70
25,90	7,71
25,93	7,73
25,95	7,71
25,98	7,69
26,00	7,68
26,03	7,68
26,05	7,67
26,08	7,65
26,10	7,65
26,12	7,65
26,15	7,67
26,17	7,63
26,20	7,60
26,22	7,58
26,25	7,53
26,27	7,49
26,30	7,42
26,32	7,38
26,34	7,32
26,37	7,25
26,39	7,19
26,42	7,11
26,44	7,04
26,47	6,92
26,49	6,82
26,52	6,72
26,54	6,62
26,56	6,52
26,59	6,41
26,61	6,35
26,64	6,27
26,66	6,17
26,69	6,09
26,71	5,96
26,73	5,87
26,76	5,74
26,78	5,63
26,81	5,54
26,83	5,44
26,86	5,32
26,88	5,28
26,91	5,24
26,93	5,18
26,95	5,16
26,98	5,08
27,00	5,05
27,03	5,02
27,05	4,92
27,08	4,86
27,10	4,77
27,13	4,73
27,15	4,68
27,17	4,64
27,20	4,64
27,22	4,63
27,25	4,64
27,27	4,61
27,30	4,59
27,32	4,59
27,35	4,56
27,37	4,53
27,39	4,48
27,42	4,49
27,44	4,48
27,47	4,47
27,49	4,49
27,52	4,50
27,54	4,54
27,57	4,52
27,59	4,52
27,61	4,56
27,64	4,56
27,66	4,56
27,69	4,55
27,71	4,59
27,74	4,63
27,76	4,68
27,78	4,70
27,81	4,73
27,83	4,79
27,86	4,79
27,88	4,81
27,91	4,81
27,93	4,83
27,96	4,85
27,98	4,87
28,00	4,94
28,03	5,00
28,05	5,06
28,08	5,11
28,10	5,15
28,13	5,21
28,15	5,21
28,18	5,22
28,20	5,24
28,22	5,29
28,25	5,32
28,27	5,36
28,30	5,44
28,32	5,52
28,35	5,63
28,37	5,65
28,40	5,70
28,42	5,76
28,44	5,78
28,47	5,81
28,49	5,83
28,52	5,89
28,54	5,95
28,57	6,00
28,59	6,09
28,62	6,17
28,64	6,27
28,66	6,30
28,69	6,35
28,71	6,38
28,74	6,42
28,76	6,46
28,79	6,47
28,81	6,57
28,84	6,63
28,86	6,72
28,88	6,80
28,91	6,87
28,93	6,97
28,96	7,00
28,98	7,03
29,01	7,06
29,03	7,12
29,05	7,16
29,08	7,21
29,10	7,30
29,13	7,39
29,15	7,49
29,18	7,55
29,20	7,64
29,23	7,73
29,25	7,77
29,27	7,82
29,30	7,86
29,32	7,95
29,35	8,01
29,37	8,07
29,40	8,17
29,42	8,26
29,45	8,38
29,47	8,41
29,49	8,49
29,52	8,57
29,54	8,62
29,57	8,69
29,59	8,72
29,62	8,83
29,64	8,91
29,67	9,00
29,69	9,07
29,71	9,16
29,74	9,27
29,76	9,30
29,79	9,36
29,81	9,42
29,84	9,45
29,86	9,57
29,89	9,59
29,91	9,69
29,93	9,82
29,96	9,87
29,98	9,98
30,01	10,07
30,03	10,13
30,06	10,18
30,08	10,24
30,10	10,29
30,13	10,37
30,15	10,44
30,18	10,49
30,20	10,59
30,23	10,66
30,25	10,73
30,28	10,78
30,30	10,81
30,32	10,85
30,35	10,87
30,37	10,88
30,40	10,89
30,42	10,94
30,45	10,97
30,47	11,01
30,50	11,06
30,52	11,09
30,54	11,16
30,57	11,18
30,59	11,19
30,62	11,21
30,64	11,22
30,67	11,24
30,69	11,23
30,72	11,27
30,74	11,30
30,76	11,33
30,79	11,35
30,81	11,37
30,84	11,41
30,86	11,40
30,89	11,39
30,91	11,35
30,94	11,35
30,96	11,34
30,98	11,30
31,01	11,31
31,03	11,30
31,06	11,29
31,08	11,26
31,11	11,22
31,13	11,18
31,15	11,09
31,18	11,02
31,20	10,92
31,23	10,85
31,25	10,71
31,28	10,67
31,30	10,59
31,33	10,52
31,35	10,48
31,37	10,30
31,40	10,25
31,42	10,15
31,45	9,98
31,47	9,84
31,50	9,66
31,52	9,58
31,55	9,50
31,57	9,37
31,59	9,31
31,62	9,22
31,64	9,18
31,67	9,03
31,69	8,90
31,72	8,79
31,74	8,65
31,77	8,53
31,79	8,39
31,81	8,34
31,84	8,29
31,86	8,22
31,89	8,17
31,91	8,09
31,94	8,08
31,96	7,94
31,99	7,85
32,01	7,75
32,03	7,65
32,06	7,59
32,08	7,48
32,11	7,46
32,13	7,44
32,16	7,42
32,18	7,37
32,20	7,34
32,23	7,32
32,25	7,24
32,28	7,19
32,30	7,11
32,33	7,09
32,35	7,06
32,38	7,02
32,40	7,05
32,42	7,06
32,45	7,08
32,47	7,06
32,50	7,05
32,52	7,07
32,55	7,02
32,57	7,01
32,60	6,98
32,62	7,00
32,64	7,02
32,67	7,03
32,69	7,06
32,72	7,10
32,74	7,17
32,77	7,16
32,79	7,18
32,82	7,20
32,84	7,22
32,86	7,24
32,89	7,23
32,91	7,29
32,94	7,34
32,96	7,39
32,99	7,44
33,01	7,50
33,04	7,57
33,06	7,59
33,08	7,61
33,11	7,63
33,13	7,68
33,16	7,73
33,18	7,74
33,21	7,83
33,23	7,89
33,26	7,98
33,28	8,04
33,30	8,11
33,33	8,19
33,35	8,21
33,38	8,25
33,40	8,29
33,43	8,36
33,45	8,41
33,47	8,47
33,50	8,56
33,52	8,66
33,55	8,77
33,57	8,82
33,60	8,90
33,62	8,99
33,65	9,02
33,67	9,07
33,69	9,09
33,72	9,19
33,74	9,27
33,77	9,34
33,79	9,43
33,82	9,54
33,84	9,67
33,87	9,73
33,89	9,80
33,91	9,86
33,94	9,94
33,96	10,00
33,99	10,03
34,01	10,14
34,04	10,23
34,06	10,34
34,09	10,43
34,11	10,51
34,13	10,65
34,16	10,69
34,18	10,76
34,21	10,87
34,23	10,92
34,26	11,06
34,28	11,10
34,31	11,22
34,33	11,35
34,35	11,45
34,38	11,53
34,40	11,63
34,43	11,72
34,45	11,80
34,48	11,91
34,50	12,00
34,52	12,13
34,55	12,23
34,57	12,31
34,60	12,44
34,62	12,54
34,65	12,64
34,67	12,71
34,70	12,80
34,72	12,88
34,74	12,97
34,77	13,06
34,79	13,15
34,82	13,26
34,84	13,37
34,87	13,48
34,89	13,57
34,92	13,67
34,94	13,77
34,96	13,84
34,99	13,91
35,01	13,97
35,04	14,04
35,06	14,13
35,09	14,19
35,11	14,30
35,14	14,39
35,16	14,49
35,18	14,58
35,21	14,66
35,23	14,75
35,26	14,79
35,28	14,84
35,31	14,88
35,33	14,97
35,36	15,01
35,38	15,06
35,40	15,16
35,43	15,23
35,45	15,31
35,48	15,35
35,50	15,40
35,53	15,45
35,55	15,47
35,57	15,49
35,60	15,53
35,62	15,64
35,65	15,61
35,67	15,70
35,70	15,72
35,72	15,80
35,75	15,86
35,77	15,79
35,79	15,79
35,82	15,80
35,84	15,77
35,87	15,74
35,89	15,65
35,92	15,70
35,94	15,70
35,97	15,70
35,99	15,69
36,01	15,66
36,04	15,67
36,06	15,57
36,09	15,48
36,11	15,35
36,14	15,27
36,16	15,18
36,19	15,05
36,21	15,03
36,23	14,97
36,26	14,94
36,28	14,87
36,31	14,77
36,33	14,72
36,36	14,55
36,38	14,40
36,41	14,23
36,43	14,13
36,45	14,03
36,48	13,91
36,50	13,85
36,53	13,79
36,55	13,75
36,58	13,62
36,60	13,51
36,62	13,41
36,65	13,23
36,67	13,09
36,70	12,90
36,72	12,83
36,75	12,75
36,77	12,63
36,80	12,59
36,82	12,51
36,84	12,46
36,87	12,32
36,89	12,19
36,92	12,10
36,94	11,95
36,97	11,83
36,99	11,68
37,02	11,63
37,04	11,58
37,06	11,53
37,09	11,47
37,11	11,41
37,14	11,39
37,16	11,27
37,19	11,20
37,21	11,11
37,24	11,02
37,26	10,96
37,28	10,86
37,31	10,85
37,33	10,83
37,36	10,82
37,38	10,79
37,41	10,78
37,43	10,79
37,46	10,72
37,48	10,68
37,50	10,61
37,53	10,62
37,55	10,60
37,58	10,55
37,60	10,59
37,63	10,59
37,65	10,65
37,68	10,63
37,70	10,62
37,72	10,65
37,75	10,62
37,77	10,61
37,80	10,60
37,82	10,65
37,85	10,69
37,87	10,70
37,89	10,77
37,92	10,83
37,94	10,91
37,97	10,91
37,99	10,93
38,02	10,96
38,04	10,98
38,07	10,99
38,09	10,98
38,11	11,07
38,14	11,16
38,16	11,25
38,19	11,34
38,21	11,42
38,24	11,53
38,26	11,57
38,29	11,61
38,31	11,62
38,33	11,68
38,36	11,73
38,38	11,75
38,41	11,87
38,43	11,96
38,46	12,09
38,48	12,18
38,51	12,28
38,53	12,41
38,55	12,47
38,58	12,55
38,60	12,58
38,63	12,69
38,65	12,77
38,68	12,85
38,70	12,98
38,73	13,10
38,75	13,24
38,77	13,32
38,80	13,43
38,82	13,55
38,85	13,62
38,87	13,70
38,90	13,74
38,92	13,88
38,94	13,99
38,97	14,09
38,99	14,23
39,02	14,36
39,04	14,51
39,07	14,60
39,09	14,70
39,12	14,80
39,14	14,91
39,16	15,00
39,19	15,08
39,21	15,24
39,24	15,36
39,26	15,53
39,29	15,64
39,31	15,78
39,34	15,95
39,36	16,00
39,38	16,12
39,41	16,26
39,43	16,32
39,46	16,52
39,48	16,57
39,51	16,74
39,53	16,91
39,56	17,02
39,58	17,14
39,60	17,26
39,63	17,39
39,65	17,49
39,68	17,59
39,70	17,71
39,73	17,89
39,75	18,02
39,78	18,16
39,80	18,33
39,82	18,45
39,85	18,60
39,87	18,68
39,90	18,77
39,92	18,89
39,95	18,97
39,97	19,06
39,99	19,18
40,02	19,40
40,04	19,48
40,07	19,71
40,09	19,77
40,12	20,00
40,14	20,14
40,17	20,16
40,19	20,24
40,21	20,28
40,24	20,38
40,26	20,47
40,29	20,49
40,31	20,68
40,34	20,81
40,36	21,01
40,39	21,14
40,41	21,26
40,43	21,42
40,46	21,43
40,48	21,47
40,51	21,47
40,53	21,55
40,56	21,59
40,58	21,61
40,61	21,75
40,63	21,86
40,65	22,02
40,68	22,04
40,70	22,11
40,73	22,20
40,75	22,15
40,78	22,15
40,80	22,08
40,83	22,17
40,85	22,20
40,87	22,21
40,90	22,28
40,92	22,36
40,95	22,46
40,97	22,39
41,00	22,35
41,02	22,34
41,05	22,26
41,07	22,18
41,09	22,05
41,12	22,12
41,14	22,11
41,17	22,13
41,19	22,12
41,22	22,12
41,24	22,16
41,26	21,98
41,29	21,85
41,31	21,70
41,34	21,61
41,36	21,50
41,39	21,34
41,41	21,38
41,44	21,36
41,46	21,41
41,48	21,33
41,51	21,27
41,53	21,26
41,56	21,03
41,58	20,86
41,61	20,65
41,63	20,58
41,66	20,47
41,68	20,32
41,70	20,30
41,73	20,29
41,75	20,34
41,78	20,18
41,80	20,10
41,83	20,04
41,85	19,83
41,88	19,67
41,90	19,43
41,92	19,43
41,95	19,35
41,97	19,23
42,00	19,20
42,02	19,16
42,05	19,21
42,07	19,04
42,10	18,90
42,12	18,82
42,14	18,69
42,17	18,57
42,19	18,39
42,22	18,44
42,24	18,42
42,27	18,43
42,29	18,39
42,31	18,41
42,34	18,47
42,36	18,31
42,39	18,22
42,41	18,11
42,44	18,08
42,46	18,04
42,49	17,91
42,51	18,03
42,53	18,07
42,56	18,21
42,58	18,21
42,61	18,25
