Voltage U1	Corriente IA
7,00	0,16
7,03	0,15
7,05	0,15
7,08	0,15
7,10	0,16
7,13	0,17
7,15	0,17
7,17	0,18
7,20	0,17
7,22	0,19
7,25	0,18
7,27	0,17
7,30	0,16
7,32	0,15
7,35	0,16
7,37	0,16
7,39	0,17
7,42	0,17
7,44	0,19
7,47	0,20
7,49	0,18
7,52	0,18
7,54	0,18
7,57	0,18
7,59	0,18
7,61	0,17
7,64	0,18
7,66	0,19
7,69	0,21
7,71	0,21
7,74	0,20
7,76	0,21
7,78	0,19
7,81	0,18
7,83	0,17
7,86	0,17
7,88	0,17
7,91	0,18
7,93	0,19
7,96	0,21
7,98	0,24
8,00	0,24
8,03	0,24
8,05	0,24
8,08	0,22
8,10	0,22
8,13	0,19
8,15	0,20
8,18	0,20
8,20	0,21
8,22	0,23
8,25	0,24
8,27	0,24
8,30	0,24
8,32	0,25
8,35	0,25
8,37	0,24
8,40	0,22
8,42	0,21
8,44	0,24
8,47	0,25
8,49	0,25
8,52	0,25
8,54	0,25
8,57	0,28
8,59	0,26
8,62	0,24
8,64	0,24
8,66	0,25
8,69	0,25
8,71	0,23
8,74	0,23
8,76	0,25
8,79	0,27
8,81	0,26
8,84	0,26
8,86	0,28
8,88	0,28
8,91	0,29
8,93	0,27
8,96	0,28
8,98	0,29
9,01	0,28
9,03	0,29
9,05	0,31
9,08	0,33
9,10	0,33
9,13	0,32
9,15	0,32
9,18	0,32
9,20	0,32
9,23	0,30
9,25	0,31
9,27	0,31
9,30	0,31
9,32	0,33
9,35	0,34
9,37	0,35
9,40	0,33
9,42	0,33
9,45	0,33
9,47	0,33
9,49	0,32
9,52	0,31
9,54	0,33
9,57	0,34
9,59	0,36
9,62	0,36
9,64	0,36
9,67	0,38
9,69	0,36
9,71	0,35
9,74	0,34
9,76	0,35
9,79	0,37
9,81	0,36
9,84	0,38
9,86	0,39
9,89	0,41
9,91	0,42
9,93	0,42
9,96	0,41
9,98	0,40
10,01	0,39
10,03	0,39
10,06	0,38
10,08	0,40
10,10	0,40
10,13	0,42
10,15	0,42
10,18	0,45
10,20	0,44
10,23	0,44
10,25	0,44
10,28	0,43
10,30	0,44
10,32	0,44
10,35	0,44
10,37	0,46
10,40	0,47
10,42	0,46
10,45	0,48
10,47	0,48
10,50	0,48
10,52	0,49
10,54	0,48
10,57	0,50
10,59	0,51
10,62	0,50
10,64	0,53
10,67	0,53
10,69	0,53
10,72	0,53
10,74	0,52
10,76	0,53
10,79	0,52
10,81	0,52
10,84	0,52
10,86	0,52
10,89	0,53
10,91	0,53
10,94	0,54
10,96	0,55
10,98	0,56
11,01	0,56
11,03	0,56
11,06	0,56
11,08	0,55
11,11	0,55
11,13	0,54
11,15	0,55
11,18	0,56
11,20	0,56
11,23	0,57
11,25	0,60
11,28	0,62
11,30	0,62
11,33	0,62
11,35	0,61
11,37	0,64
11,40	0,63
11,42	0,61
11,45	0,62
11,47	0,62
11,50	0,63
11,52	0,63
11,55	0,62
11,57	0,63
11,59	0,62
11,62	0,61
11,64	0,59
11,67	0,62
11,69	0,60
11,72	0,60
11,74	0,61
11,77	0,62
11,79	0,64
11,81	0,63
11,84	0,63
11,86	0,65
11,89	0,64
11,91	0,62
11,94	0,61
11,96	0,62
11,99	0,64
12,01	0,64
12,03	0,65
12,06	0,66
12,08	0,69
12,11	0,69
12,13	0,69
12,16	0,68
12,18	0,66
12,21	0,65
12,23	0,63
12,25	0,64
12,28	0,65
12,30	0,66
12,33	0,68
12,35	0,69
12,38	0,73
12,40	0,72
12,42	0,72
12,45	0,72
12,47	0,72
12,50	0,71
12,52	0,69
12,55	0,71
12,57	0,73
12,60	0,74
12,62	0,74
12,64	0,75
12,67	0,78
12,69	0,76
12,72	0,76
12,74	0,75
12,77	0,76
12,79	0,77
12,82	0,75
12,84	0,78
12,86	0,79
12,89	0,82
12,91	0,81
12,94	0,80
12,96	0,81
12,99	0,80
13,01	0,77
13,04	0,76
13,06	0,77
13,08	0,78
13,11	0,81
13,13	0,82
13,16	0,83
13,18	0,86
13,21	0,84
13,23	0,84
13,26	0,84
13,28	0,82
13,30	0,82
13,33	0,80
13,35	0,82
13,38	0,84
13,40	0,86
13,43	0,88
13,45	0,87
13,47	0,89
13,50	0,88
13,52	0,87
13,55	0,86
13,57	0,87
13,60	0,85
13,62	0,85
13,65	0,86
13,67	0,87
13,69	0,89
13,72	0,89
13,74	0,88
13,77	0,91
13,79	0,88
13,82	0,88
13,84	0,88
13,87	0,89
13,89	0,89
13,91	0,88
13,94	0,89
13,96	0,91
13,99	0,93
14,01	0,91
14,04	0,91
14,06	0,91
14,09	0,90
14,11	0,90
14,13	0,88
14,16	0,90
14,18	0,91
14,21	0,91
14,23	0,94
14,26	0,94
14,28	0,96
14,31	0,96
14,33	0,95
14,35	0,95
14,38	0,93
14,40	0,90
14,43	0,88
14,45	0,90
14,48	0,90
14,50	0,92
14,52	0,92
14,55	0,93
14,57	0,98
14,60	0,97
14,62	0,96
14,65	0,94
14,67	0,95
14,70	0,94
14,72	0,92
14,74	0,93
14,77	0,94
14,79	0,94
14,82	0,96
14,84	0,95
14,87	1,00
14,89	0,98
14,92	0,97
14,94	0,97
14,96	0,99
14,99	0,99
15,01	0,99
15,04	1,02
15,06	1,03
15,09	1,05
15,11	1,05
15,14	1,03
15,16	1,04
15,18	1,02
15,21	1,01
15,23	1,01
15,26	1,02
15,28	1,02
15,31	1,05
15,33	1,06
15,36	1,08
15,38	1,09
15,40	1,09
15,43	1,09
15,45	1,08
15,48	1,08
15,50	1,08
15,53	1,08
15,55	1,09
15,57	1,09
15,60	1,10
15,62	1,11
15,65	1,11
15,67	1,12
15,70	1,12
15,72	1,12
15,75	1,11
15,77	1,13
15,79	1,13
15,82	1,13
15,84	1,14
15,87	1,14
15,89	1,16
15,92	1,16
15,94	1,15
15,97	1,17
15,99	1,15
16,01	1,14
16,04	1,13
16,06	1,15
16,09	1,13
16,11	1,14
16,14	1,13
16,16	1,15
16,19	1,17
16,21	1,15
16,23	1,15
16,26	1,12
16,28	1,13
16,31	1,11
16,33	1,11
16,36	1,10
16,38	1,11
16,41	1,09
16,43	1,17
16,45	1,19
16,48	1,24
16,50	1,20
16,53	1,23
16,55	1,29
16,58	1,32
16,60	1,30
16,63	1,28
16,65	1,29
16,67	1,31
16,70	1,35
16,72	1,34
16,75	1,36
16,77	1,39
16,80	1,39
16,82	1,38
16,84	1,37
16,87	1,39
16,89	1,35
16,92	1,34
16,94	1,37
16,97	1,40
16,99	1,44
17,02	1,45
17,04	1,46
17,06	1,49
17,09	1,48
17,11	1,46
17,14	1,44
17,16	1,47
17,19	1,47
17,21	1,47
17,24	1,48
17,26	1,50
17,28	1,53
17,31	1,52
17,33	1,51
17,36	1,51
17,38	1,50
17,41	1,51
17,43	1,50
17,46	1,51
17,48	1,53
17,50	1,56
17,53	1,58
17,55	1,59
17,58	1,62
17,60	1,60
17,63	1,59
17,65	1,58
17,68	1,56
17,70	1,55
17,72	1,53
17,75	1,55
17,77	1,58
17,80	1,60
17,82	1,60
17,85	1,61
17,87	1,63
17,89	1,62
17,92	1,60
17,94	1,57
17,97	1,57
17,99	1,57
18,02	1,55
18,04	1,58
18,07	1,58
18,09	1,61
18,11	1,60
18,14	1,60
18,16	1,62
18,19	1,58
18,21	1,57
18,24	1,56
18,26	1,57
18,29	1,58
18,31	1,58
18,33	1,59
18,36	1,61
18,38	1,63
18,41	1,59
18,43	1,59
18,46	1,57
18,48	1,55
18,51	1,54
18,53	1,51
18,55	1,54
18,58	1,55
18,60	1,55
18,63	1,58
18,65	1,59
18,68	1,60
18,70	1,58
18,73	1,56
18,75	1,55
18,77	1,54
18,80	1,53
18,82	1,51
18,85	1,52
18,87	1,53
18,90	1,55
18,92	1,53
18,94	1,53
18,97	1,56
18,99	1,54
19,02	1,54
19,04	1,52
19,07	1,52
19,09	1,53
19,12	1,51
19,14	1,52
19,16	1,53
19,19	1,53
19,21	1,53
19,24	1,53
19,26	1,55
19,29	1,54
19,31	1,54
19,34	1,53
19,36	1,54
19,38	1,56
19,41	1,53
19,43	1,56
19,46	1,54
19,48	1,55
19,51	1,55
19,53	1,56
19,56	1,56
19,58	1,56
19,60	1,55
19,63	1,56
19,65	1,56
19,68	1,57
19,70	1,57
19,73	1,57
19,75	1,58
19,78	1,59
19,80	1,59
19,82	1,61
19,85	1,61
19,87	1,61
19,90	1,61
19,92	1,61
19,95	1,62
19,97	1,63
19,99	1,64
20,02	1,65
20,04	1,65
20,07	1,66
20,09	1,67
20,12	1,67
20,14	1,66
20,17	1,66
20,19	1,66
20,21	1,66
20,24	1,67
20,26	1,67
20,29	1,69
20,31	1,69
20,34	1,70
20,36	1,71
20,39	1,71
20,41	1,70
20,43	1,68
20,46	1,67
20,48	1,62
20,51	1,63
20,53	1,62
20,56	1,64
20,58	1,67
20,61	1,67
20,63	1,70
20,65	1,72
20,68	1,73
20,70	1,75
20,73	1,73
20,75	1,76
20,78	1,77
20,80	1,79
20,83	1,83
20,85	1,84
20,87	1,85
20,90	1,84
20,92	1,83
20,95	1,82
20,97	1,83
21,00	1,82
21,02	1,81
21,05	1,84
21,07	1,86
21,09	1,91
21,12	1,90
21,14	1,92
21,17	1,95
21,19	1,95
21,22	1,96
21,24	1,95
21,26	1,97
21,29	2,00
21,31	2,00
21,34	2,02
21,36	2,05
21,39	2,07
21,41	2,08
21,44	2,11
21,46	2,12
21,48	2,14
21,51	2,15
21,53	2,14
21,56	2,20
21,58	2,22
21,61	2,23
21,63	2,26
21,66	2,28
21,68	2,33
21,70	2,32
21,73	2,32
21,75	2,34
21,78	2,34
21,80	2,34
21,83	2,36
21,85	2,39
21,88	2,42
21,90	2,45
21,92	2,46
21,95	2,50
21,97	2,53
22,00	2,52
22,02	2,51
22,05	2,50
22,07	2,52
22,10	2,53
22,12	2,51
22,14	2,55
22,17	2,58
22,19	2,61
22,22	2,61
22,24	2,62
22,27	2,64
22,29	2,64
22,31	2,63
22,34	2,61
22,36	2,62
22,39	2,61
22,41	2,61
22,44	2,62
22,46	2,63
22,49	2,65
22,51	2,63
22,53	2,62
22,56	2,63
22,58	2,61
22,61	2,60
22,63	2,57
22,66	2,59
22,68	2,59
22,71	2,59
22,73	2,59
22,75	2,59
22,78	2,60
22,80	2,57
22,83	2,56
22,85	2,53
22,88	2,52
22,90	2,53
22,93	2,51
22,95	2,52
22,97	2,53
23,00	2,53
23,02	2,55
23,05	2,55
23,07	2,54
23,10	2,51
23,12	2,48
23,15	2,46
23,17	2,46
23,19	2,44
23,22	2,43
23,24	2,45
23,27	2,45
23,29	2,48
23,32	2,46
23,34	2,45
23,36	2,45
23,39	2,42
23,41	2,42
23,44	2,38
23,46	2,39
23,49	2,39
23,51	2,38
23,54	2,39
23,56	2,41
23,58	2,41
23,61	2,39
23,63	2,39
23,66	2,38
23,68	2,37
23,71	2,37
23,73	2,34
23,76	2,36
23,78	2,39
23,80	2,37
23,83	2,40
23,85	2,38
23,88	2,39
23,90	2,38
23,93	2,37
23,95	2,37
23,98	2,35
24,00	2,35
24,02	2,36
24,05	2,37
24,07	2,37
24,10	2,39
24,12	2,38
24,15	2,39
24,17	2,41
24,20	2,39
24,22	2,39
24,24	2,38
24,27	2,38
24,29	2,39
24,32	2,39
24,34	2,41
24,37	2,42
24,39	2,43
24,42	2,43
24,44	2,43
24,46	2,44
24,49	2,44
24,51	2,43
24,54	2,41
24,56	2,43
24,59	2,43
24,61	2,44
24,63	2,44
24,66	2,44
24,68	2,47
24,71	2,46
24,73	2,47
24,76	2,47
24,78	2,48
24,81	2,47
24,83	2,46
24,85	2,49
24,88	2,49
24,90	2,52
24,93	2,54
24,95	2,55
24,98	2,58
25,00	2,57
25,03	2,57
25,05	2,56
25,07	2,56
25,10	2,55
25,12	2,55
25,15	2,58
25,17	2,60
25,20	2,62
25,22	2,64
25,25	2,65
25,27	2,68
25,29	2,67
25,32	2,66
25,34	2,65
25,37	2,66
25,39	2,66
25,42	2,66
25,44	2,69
25,47	2,71
25,49	2,76
25,51	2,77
25,54	2,78
25,56	2,80
25,59	2,81
25,61	2,81
25,64	2,80
25,66	2,82
25,68	2,84
25,71	2,85
25,73	2,87
25,76	2,90
25,78	2,94
25,81	2,95
25,83	2,96
25,86	2,98
25,88	3,01
25,90	3,02
25,93	3,02
25,95	3,07
25,98	3,09
26,00	3,12
26,03	3,16
26,05	3,16
26,08	3,21
26,10	3,22
26,12	3,23
26,15	3,25
26,17	3,29
26,20	3,30
26,22	3,34
26,25	3,39
26,27	3,44
26,30	3,47
26,32	3,50
26,34	3,53
26,37	3,57
26,39	3,58
26,42	3,60
26,44	3,61
26,47	3,66
26,49	3,69
26,52	3,71
26,54	3,76
26,56	3,81
26,59	3,85
26,61	3,87
26,64	3,88
26,66	3,90
26,69	3,93
26,71	3,93
26,73	3,93
26,76	3,97
26,78	3,98
26,81	4,01
26,83	4,04
26,86	4,05
26,88	4,08
26,91	4,06
26,93	4,06
26,95	4,07
26,98	4,06
27,00	4,06
27,03	4,04
27,05	4,06
27,08	4,08
27,10	4,10
27,13	4,09
27,15	4,10
27,17	4,10
27,20	4,08
27,22	4,06
27,25	4,02
27,27	4,02
27,30	4,00
27,32	3,97
27,35	3,99
27,37	3,99
27,39	4,01
27,42	4,00
27,44	3,98
27,47	3,98
27,49	3,94
27,52	3,90
27,54	3,87
27,57	3,85
27,59	3,83
27,61	3,81
27,64	3,81
27,66	3,84
27,69	3,87
27,71	3,83
27,74	3,81
27,76	3,78
27,78	3,77
27,81	3,75
27,83	3,67
27,86	3,67
27,88	3,66
27,91	3,65
27,93	3,66
27,96	3,64
27,98	3,65
28,00	3,62
28,03	3,59
28,05	3,56
28,08	3,55
28,10	3,56
28,13	3,51
28,15	3,52
28,18	3,53
28,20	3,52
28,22	3,54
28,25	3,50
28,27	3,50
28,30	3,48
28,32	3,45
28,35	3,44
28,37	3,43
28,40	3,43
28,42	3,43
28,44	3,44
28,47	3,44
28,49	3,45
28,52	3,44
28,54	3,44
28,57	3,44
28,59	3,42
28,62	3,41
28,64	3,39
28,66	3,40
28,69	3,40
28,71	3,40
28,74	3,41
28,76	3,41
28,79	3,42
28,81	3,43
28,84	3,43
28,86	3,42
28,88	3,42
28,91	3,41
28,93	3,40
28,96	3,40
28,98	3,39
29,01	3,40
29,03	3,41
29,05	3,41
29,08	3,43
29,10	3,42
29,13	3,43
29,15	3,41
29,18	3,43
29,20	3,41
29,23	3,42
29,25	3,44
29,27	3,45
29,30	3,47
29,32	3,46
29,35	3,47
29,37	3,48
29,40	3,46
29,42	3,46
29,45	3,44
29,47	3,46
29,49	3,46
29,52	3,45
29,54	3,48
29,57	3,49
29,59	3,52
29,62	3,52
29,64	3,51
29,67	3,54
29,69	3,53
29,71	3,52
29,74	3,52
29,76	3,54
29,79	3,56
29,81	3,57
29,84	3,57
29,86	3,60
29,89	3,65
29,91	3,65
29,93	3,65
29,96	3,65
29,98	3,64
30,01	3,66
30,03	3,64
30,06	3,67
30,08	3,69
30,10	3,71
30,13	3,74
30,15	3,78
30,18	3,82
30,20	3,82
30,23	3,82
30,25	3,82
30,28	3,84
30,30	3,84
30,32	3,84
30,35	3,88
30,37	3,90
30,40	3,94
30,42	3,95
30,45	3,98
30,47	4,02
30,50	4,02
30,52	4,04
30,54	4,05
30,57	4,07
30,59	4,10
30,62	4,12
30,64	4,17
30,67	4,20
30,69	4,26
30,72	4,28
30,74	4,33
30,76	4,37
30,79	4,38
30,81	4,41
30,84	4,42
30,86	4,47
30,89	4,52
30,91	4,57
30,94	4,62
30,96	4,67
30,98	4,75
31,01	4,78
31,03	4,83
31,06	4,85
31,08	4,89
31,11	4,93
31,13	4,95
31,15	5,02
31,18	5,07
31,20	5,14
31,23	5,19
31,25	5,25
31,28	5,31
31,30	5,32
31,33	5,36
31,35	5,40
31,37	5,44
31,40	5,46
31,42	5,48
31,45	5,54
31,47	5,61
31,50	5,65
31,52	5,64
31,55	5,67
31,57	5,70
31,59	5,70
31,62	5,71
31,64	5,70
31,67	5,73
31,69	5,75
31,72	5,74
31,74	5,78
31,77	5,81
31,79	5,82
31,81	5,80
31,84	5,79
31,86	5,78
31,89	5,76
31,91	5,72
31,94	5,68
31,96	5,69
31,99	5,67
32,01	5,68
32,03	5,65
32,06	5,65
32,08	5,67
32,11	5,62
32,13	5,58
32,16	5,54
32,18	5,50
32,20	5,48
32,23	5,42
32,25	5,41
32,28	5,40
32,30	5,38
32,33	5,36
32,35	5,34
32,38	5,33
32,40	5,28
32,42	5,24
32,45	5,19
32,47	5,19
32,50	5,14
32,52	5,09
32,55	5,09
32,57	5,08
32,60	5,09
32,62	5,04
32,64	5,01
32,67	5,02
32,69	4,97
32,72	4,94
32,74	4,90
32,77	4,88
32,79	4,90
32,82	4,84
32,84	4,85
32,86	4,83
32,89	4,83
32,91	4,81
32,94	4,77
32,96	4,75
32,99	4,73
33,01	4,71
33,04	4,68
33,06	4,68
33,08	4,68
33,11	4,68
33,13	4,68
33,16	4,68
33,18	4,69
33,21	4,68
33,23	4,67
33,26	4,66
33,28	4,63
33,30	4,62
33,33	4,60
33,35	4,61
33,38	4,59
33,40	4,60
33,43	4,59
33,45	4,59
33,47	4,60
33,50	4,58
33,52	4,57
33,55	4,54
33,57	4,57
33,60	4,55
33,62	4,55
33,65	4,56
33,67	4,58
33,69	4,60
33,72	4,59
33,74	4,58
33,77	4,58
33,79	4,56
33,82	4,56
33,84	4,54
33,87	4,55
33,89	4,56
33,91	4,56
33,94	4,59
33,96	4,61
33,99	4,64
34,01	4,62
34,04	4,61
34,06	4,61
34,09	4,60
34,11	4,59
34,13	4,57
34,16	4,60
34,18	4,61
34,21	4,64
34,23	4,66
34,26	4,68
34,28	4,72
34,31	4,71
34,33	4,71
34,35	4,72
34,38	4,72
34,40	4,73
34,43	4,71
34,45	4,74
34,48	4,77
34,50	4,78
34,52	4,79
34,55	4,82
34,57	4,85
34,60	4,83
34,62	4,83
34,65	4,82
34,67	4,85
34,70	4,86
34,72	4,85
34,74	4,88
34,77	4,91
34,79	4,96
34,82	4,96
34,84	4,97
34,87	5,00
34,89	5,00
34,92	5,00
34,94	5,00
34,96	5,03
34,99	5,06
35,01	5,07
35,04	5,10
35,06	5,14
35,09	5,20
35,11	5,21
35,14	5,23
35,16	5,25
35,18	5,28
35,21	5,30
35,23	5,29
35,26	5,34
35,28	5,38
35,31	5,42
35,33	5,49
35,36	5,51
35,38	5,58
35,40	5,62
35,43	5,65
35,45	5,67
35,48	5,71
35,50	5,72
35,53	5,77
35,55	5,83
35,57	5,88
35,60	5,95
35,62	5,99
35,65	6,06
35,67	6,14
35,70	6,17
35,72	6,22
35,75	6,27
35,77	6,35
35,79	6,42
35,82	6,46
35,84	6,54
35,87	6,61
35,89	6,69
35,92	6,74
35,94	6,80
35,97	6,86
35,99	6,91
36,01	6,97
36,04	7,02
36,06	7,09
36,09	7,16
36,11	7,22
36,14	7,30
36,16	7,36
36,19	7,42
36,21	7,43
36,23	7,46
36,26	7,48
36,28	7,50
36,31	7,52
36,33	7,52
36,36	7,58
36,38	7,62
36,41	7,67
36,43	7,70
36,45	7,72
36,48	7,75
36,50	7,73
36,53	7,72
36,55	7,70
36,58	7,69
36,60	7,67
36,62	7,65
36,65	7,66
36,67	7,66
36,70	7,66
36,72	7,61
36,75	7,60
36,77	7,59
36,80	7,53
36,82	7,49
36,84	7,42
36,87	7,42
36,89	7,39
36,92	7,33
36,94	7,31
36,97	7,27
36,99	7,26
37,02	7,20
37,04	7,15
37,06	7,12
37,09	7,05
37,11	7,01
37,14	6,95
37,16	6,93
37,19	6,90
37,21	6,83
37,24	6,83
37,26	6,78
37,28	6,77
37,31	6,72
37,33	6,65
37,36	6,63
37,38	6,59
37,41	6,56
37,43	6,51
37,46	6,49
37,48	6,47
37,50	6,46
37,53	6,44
37,55	6,42
37,58	6,39
37,60	6,37
37,63	6,33
37,65	6,29
37,68	6,27
37,70	6,23
37,72	6,19
37,75	6,18
37,77	6,15
37,80	6,16
37,82	6,13
37,85	6,12
37,87	6,13
37,89	6,10
37,92	6,08
37,94	6,03
37,97	6,04
37,99	6,01
38,02	6,01
38,04	5,98
38,07	5,98
38,09	5,99
38,11	5,98
38,14	5,96
38,16	5,95
38,19	5,93
38,21	5,91
38,24	5,88
38,26	5,90
38,29	5,90
38,31	5,91
38,33	5,93
38,36	5,92
38,38	5,95
38,41	5,93
38,43	5,91
38,46	5,89
38,48	5,87
38,51	5,85
38,53	5,83
38,55	5,84
38,58	5,86
38,60	5,89
38,63	5,90
38,65	5,92
38,68	5,94
38,70	5,91
38,73	5,91
38,75	5,90
38,77	5,90
38,80	5,90
38,82	5,89
38,85	5,92
38,87	5,95
38,90	5,98
38,92	5,98
38,94	5,99
38,97	6,02
38,99	6,00
39,02	5,99
39,04	5,97
39,07	6,00
39,09	6,01
39,12	6,01
39,14	6,03
39,16	6,05
39,19	6,09
39,21	6,08
39,24	6,08
39,26	6,10
39,29	6,10
39,31	6,11
39,34	6,11
39,36	6,15
39,38	6,16
39,41	6,19
39,43	6,21
39,46	6,24
39,48	6,28
39,51	6,27
39,53	6,28
39,56	6,28
39,58	6,29
39,60	6,31
39,63	6,31
39,65	6,35
39,68	6,37
39,70	6,41
39,73	6,44
39,75	6,47
39,78	6,51
39,80	6,52
39,82	6,54
39,85	6,55
39,87	6,59
39,90	6,60
39,92	6,62
39,95	6,68
39,97	6,71
39,99	6,78
40,02	6,81
40,04	6,84
40,07	6,92
40,09	6,94
40,12	6,97
40,14	6,99
40,17	7,04
40,19	7,09
40,21	7,17
40,24	7,21
40,26	7,28
40,29	7,37
40,31	7,40
40,34	7,43
40,36	7,57
40,39	7,60
40,41	7,66
40,43	7,72
40,46	7,80
40,48	7,86
40,51	7,93
40,53	7,94
40,56	8,04
40,58	8,16
40,61	8,19
40,63	8,26
40,65	8,36
40,68	8,49
40,70	8,76
40,73	8,83
40,75	8,92
40,78	9,01
40,80	9,13
40,83	9,19
40,85	9,27
40,87	9,14
40,90	9,17
40,92	9,23
40,95	9,28
40,97	9,35
41,00	9,41
41,02	9,45
41,05	9,53
41,07	9,60
41,09	9,68
41,12	9,70
41,14	9,73
41,17	9,77
41,19	9,78
41,22	9,78
41,24	9,78
41,26	9,82
41,29	9,84
41,31	9,85
41,34	9,86
41,36	9,87
41,39	9,90
41,41	9,85
41,44	9,81
41,46	9,78
41,48	9,75
41,51	9,71
41,53	9,67
41,56	9,66
41,58	9,66
41,61	9,61
41,63	9,61
41,66	9,55
41,68	9,55
41,70	9,48
41,73	9,43
41,75	9,35
41,78	9,30
41,80	9,26
41,83	9,20
41,85	9,16
41,88	9,11
41,90	9,06
41,92	9,01
41,95	8,95
41,97	8,90
42,00	8,84
42,02	8,77
42,05	8,70
42,07	8,66
42,10	8,60
42,12	8,55
42,14	8,52
42,17	8,46
42,19	8,44
42,22	8,38
42,24	8,33
42,27	8,31
42,29	8,28
42,31	8,21
42,34	8,16
42,36	8,16
42,39	8,12
42,41	8,12
42,44	8,06
42,46	8,04
42,49	8,03
42,51	7,96
42,53	7,92
42,56	7,86
42,58	7,82
42,61	7,79
