Voltage U1	Corriente IA
7,00	0,11
7,03	0,09
7,05	0,10
7,08	0,10
7,10	0,11
7,13	0,11
7,15	0,11
7,17	0,11
7,20	0,11
7,22	0,10
7,25	0,10
7,27	0,09
7,30	0,09
7,32	0,07
7,35	0,09
7,37	0,09
7,39	0,11
7,42	0,11
7,44	0,11
7,47	0,11
7,49	0,11
7,52	0,10
7,54	0,09
7,57	0,10
7,59	0,10
7,61	0,09
7,64	0,09
7,66	0,09
7,69	0,11
7,71	0,11
7,74	0,11
7,76	0,11
7,78	0,08
7,81	0,08
7,83	0,09
7,86	0,10
7,88	0,10
7,91	0,10
7,93	0,10
7,96	0,10
7,98	0,11
8,00	0,10
8,03	0,09
8,05	0,09
8,08	0,09
8,10	0,09
8,13	0,09
8,15	0,11
8,18	0,11
8,20	0,12
8,22	0,12
8,25	0,11
8,27	0,12
8,30	0,10
8,32	0,09
8,35	0,09
8,37	0,09
8,40	0,09
8,42	0,09
8,44	0,10
8,47	0,11
8,49	0,13
8,52	0,13
8,54	0,13
8,57	0,13
8,59	0,12
8,62	0,11
8,64	0,10
8,66	0,11
8,69	0,11
8,71	0,11
8,74	0,10
8,76	0,10
8,79	0,11
8,81	0,11
8,84	0,11
8,86	0,11
8,88	0,10
8,91	0,10
8,93	0,10
8,96	0,12
8,98	0,12
9,01	0,12
9,03	0,13
9,05	0,12
9,08	0,14
9,10	0,13
9,13	0,12
9,15	0,12
9,18	0,11
9,20	0,11
9,23	0,10
9,25	0,08
9,27	0,08
9,30	0,10
9,32	0,10
9,35	0,11
9,37	0,11
9,40	0,10
9,42	0,11
9,45	0,11
9,47	0,12
9,49	0,12
9,52	0,10
9,54	0,11
9,57	0,13
9,59	0,15
9,62	0,15
9,64	0,14
9,67	0,14
9,69	0,14
9,71	0,13
9,74	0,11
9,76	0,12
9,79	0,12
9,81	0,12
9,84	0,12
9,86	0,13
9,89	0,14
9,91	0,14
9,93	0,13
9,96	0,13
9,98	0,11
10,01	0,12
10,03	0,09
10,06	0,11
10,08	0,11
10,10	0,12
10,13	0,12
10,15	0,14
10,18	0,14
10,20	0,14
10,23	0,12
10,25	0,12
10,28	0,12
10,30	0,12
10,32	0,09
10,35	0,11
10,37	0,11
10,40	0,13
10,42	0,13
10,45	0,14
10,47	0,14
10,50	0,14
10,52	0,12
10,54	0,11
10,57	0,12
10,59	0,12
10,62	0,10
10,64	0,11
10,67	0,11
10,69	0,14
10,72	0,14
10,74	0,13
10,76	0,13
10,79	0,12
10,81	0,11
10,84	0,11
10,86	0,11
10,89	0,11
10,91	0,11
10,94	0,11
10,96	0,12
10,98	0,12
11,01	0,12
11,03	0,12
11,06	0,12
11,08	0,13
11,11	0,13
11,13	0,11
11,15	0,14
11,18	0,14
11,20	0,14
11,23	0,14
11,25	0,13
11,28	0,14
11,30	0,12
11,33	0,11
11,35	0,11
11,37	0,11
11,40	0,11
11,42	0,11
11,45	0,12
11,47	0,13
11,50	0,14
11,52	0,14
11,55	0,15
11,57	0,15
11,59	0,12
11,62	0,13
11,64	0,12
11,67	0,13
11,69	0,13
11,72	0,11
11,74	0,13
11,77	0,14
11,79	0,15
11,81	0,15
11,84	0,15
11,86	0,15
11,89	0,16
11,91	0,14
11,94	0,12
11,96	0,13
11,99	0,13
12,01	0,14
12,03	0,14
12,06	0,13
12,08	0,14
12,11	0,13
12,13	0,13
12,16	0,13
12,18	0,12
12,21	0,12
12,23	0,11
12,25	0,12
12,28	0,12
12,30	0,13
12,33	0,13
12,35	0,14
12,38	0,14
12,40	0,14
12,42	0,14
12,45	0,13
12,47	0,14
12,50	0,14
12,52	0,13
12,55	0,15
12,57	0,15
12,60	0,16
12,62	0,16
12,64	0,16
12,67	0,16
12,69	0,14
12,72	0,13
12,74	0,13
12,77	0,13
12,79	0,13
12,82	0,13
12,84	0,13
12,86	0,15
12,89	0,17
12,91	0,16
12,94	0,16
12,96	0,16
12,99	0,16
13,01	0,16
13,04	0,13
13,06	0,14
13,08	0,14
13,11	0,15
13,13	0,15
13,16	0,15
13,18	0,15
13,21	0,14
13,23	0,15
13,26	0,15
13,28	0,15
13,30	0,15
13,33	0,13
13,35	0,16
13,38	0,16
13,40	0,16
13,43	0,16
13,45	0,16
13,47	0,16
13,50	0,14
13,52	0,14
13,55	0,13
13,57	0,13
13,60	0,13
13,62	0,14
13,65	0,15
13,67	0,16
13,69	0,17
13,72	0,18
13,74	0,18
13,77	0,18
13,79	0,15
13,82	0,14
13,84	0,13
13,87	0,14
13,89	0,14
13,91	0,14
13,94	0,14
13,96	0,17
13,99	0,19
14,01	0,18
14,04	0,18
14,06	0,18
14,09	0,18
14,11	0,18
14,13	0,14
14,16	0,16
14,18	0,16
14,21	0,17
14,23	0,17
14,26	0,17
14,28	0,19
14,31	0,17
14,33	0,17
14,35	0,17
14,38	0,17
14,40	0,17
14,43	0,20
14,45	0,21
14,48	0,23
14,50	0,24
14,52	0,24
14,55	0,25
14,57	0,25
14,60	0,18
14,62	0,18
14,65	0,16
14,67	0,17
14,70	0,17
14,72	0,16
14,74	0,18
14,77	0,19
14,79	0,20
14,82	0,20
14,84	0,20
14,87	0,20
14,89	0,19
14,92	0,17
14,94	0,17
14,96	0,17
14,99	0,17
15,01	0,17
15,04	0,17
15,06	0,18
15,09	0,21
15,11	0,19
15,14	0,19
15,16	0,19
15,18	0,18
15,21	0,19
15,23	0,16
15,26	0,16
15,28	0,17
15,31	0,18
15,33	0,18
15,36	0,19
15,38	0,20
15,40	0,20
15,43	0,20
15,45	0,20
15,48	0,21
15,50	0,21
15,53	0,20
15,55	0,22
15,57	0,23
15,60	0,23
15,62	0,23
15,65	0,21
15,67	0,22
15,70	0,20
15,72	0,20
15,75	0,18
15,77	0,19
15,79	0,19
15,82	0,21
15,84	0,22
15,87	0,23
15,89	0,24
15,92	0,23
15,94	0,23
15,97	0,23
15,99	0,21
16,01	0,21
16,04	0,18
16,06	0,19
16,09	0,19
16,11	0,20
16,14	0,20
16,16	0,22
16,19	0,24
16,21	0,23
16,23	0,23
16,26	0,22
16,28	0,22
16,31	0,23
16,33	0,21
16,36	0,22
16,38	0,22
16,41	0,24
16,43	0,24
16,45	0,23
16,48	0,23
16,50	0,21
16,53	0,21
16,55	0,21
16,58	0,21
16,60	0,22
16,63	0,21
16,65	0,23
16,67	0,25
16,70	0,26
16,72	0,25
16,75	0,24
16,77	0,24
16,80	0,24
16,82	0,22
16,84	0,21
16,87	0,22
16,89	0,22
16,92	0,23
16,94	0,24
16,97	0,25
16,99	0,27
17,02	0,27
17,04	0,27
17,06	0,26
17,09	0,25
17,11	0,24
17,14	0,22
17,16	0,23
17,19	0,23
17,21	0,24
17,24	0,24
17,26	0,25
17,28	0,29
17,31	0,28
17,33	0,27
17,36	0,25
17,38	0,25
17,41	0,25
17,43	0,24
17,46	0,24
17,48	0,26
17,50	0,27
17,53	0,27
17,55	0,28
17,58	0,29
17,60	0,27
17,63	0,27
17,65	0,25
17,68	0,27
17,70	0,26
17,72	0,26
17,75	0,28
17,77	0,28
17,80	0,30
17,82	0,29
17,85	0,27
17,87	0,28
17,89	0,27
17,92	0,24
17,94	0,24
17,97	0,25
17,99	0,25
18,02	0,28
18,04	0,28
18,07	0,30
18,09	0,32
18,11	0,31
18,14	0,31
18,16	0,30
18,19	0,28
18,21	0,29
18,24	0,26
18,26	0,27
18,29	0,28
18,31	0,29
18,33	0,29
18,36	0,30
18,38	0,30
18,41	0,30
18,43	0,30
18,46	0,29
18,48	0,30
18,51	0,30
18,53	0,30
18,55	0,32
18,58	0,31
18,60	0,32
18,63	0,31
18,65	0,30
18,68	0,31
18,70	0,29
18,73	0,29
18,75	0,30
18,77	0,32
18,80	0,32
18,82	0,32
18,85	0,33
18,87	0,35
18,90	0,35
18,92	0,32
18,94	0,32
18,97	0,30
18,99	0,31
19,02	0,30
19,04	0,29
19,07	0,31
19,09	0,31
19,12	0,32
19,14	0,34
19,16	0,34
19,19	0,37
19,21	0,38
19,24	0,36
19,26	0,36
19,29	0,35
19,31	0,34
19,34	0,32
19,36	0,33
19,38	0,32
19,41	0,34
19,43	0,33
19,46	0,33
19,48	0,36
19,51	0,35
19,53	0,34
19,56	0,33
19,58	0,33
19,60	0,34
19,63	0,34
19,65	0,34
19,68	0,35
19,70	0,37
19,73	0,38
19,75	0,38
19,78	0,39
19,80	0,37
19,82	0,36
19,85	0,35
19,87	0,37
19,90	0,35
19,92	0,35
19,95	0,37
19,97	0,38
19,99	0,41
20,02	0,39
20,04	0,38
20,07	0,37
20,09	0,36
20,12	0,34
20,14	0,32
20,17	0,33
20,19	0,34
20,21	0,37
20,24	0,38
20,26	0,38
20,29	0,41
20,31	0,39
20,34	0,38
20,36	0,38
20,39	0,37
20,41	0,37
20,43	0,36
20,46	0,37
20,48	0,39
20,51	0,41
20,53	0,41
20,56	0,41
20,58	0,41
20,61	0,41
20,63	0,40
20,65	0,38
20,68	0,39
20,70	0,39
20,73	0,39
20,75	0,41
20,78	0,42
20,80	0,44
20,83	0,43
20,85	0,42
20,87	0,43
20,90	0,42
20,92	0,40
20,95	0,40
20,97	0,40
21,00	0,41
21,02	0,41
21,05	0,42
21,07	0,43
21,09	0,46
21,12	0,43
21,14	0,44
21,17	0,43
21,19	0,43
21,22	0,43
21,24	0,41
21,26	0,43
21,29	0,43
21,31	0,43
21,34	0,45
21,36	0,45
21,39	0,47
21,41	0,46
21,44	0,45
21,46	0,44
21,48	0,44
21,51	0,43
21,53	0,42
21,56	0,43
21,58	0,44
21,61	0,46
21,63	0,45
21,66	0,44
21,68	0,46
21,70	0,44
21,73	0,44
21,75	0,43
21,78	0,43
21,80	0,45
21,83	0,44
21,85	0,45
21,88	0,46
21,90	0,47
21,92	0,46
21,95	0,47
21,97	0,47
22,00	0,47
22,02	0,46
22,05	0,44
22,07	0,46
22,10	0,47
22,12	0,48
22,14	0,48
22,17	0,48
22,19	0,51
22,22	0,49
22,24	0,49
22,27	0,49
22,29	0,47
22,31	0,48
22,34	0,46
22,36	0,46
22,39	0,47
22,41	0,49
22,44	0,49
22,46	0,49
22,49	0,50
22,51	0,49
22,53	0,50
22,56	0,48
22,58	0,48
22,61	0,48
22,63	0,47
22,66	0,49
22,68	0,51
22,71	0,53
22,73	0,53
22,75	0,52
22,78	0,53
22,80	0,53
22,83	0,51
22,85	0,49
22,88	0,50
22,90	0,50
22,93	0,50
22,95	0,50
22,97	0,52
23,00	0,53
23,02	0,52
23,05	0,51
23,07	0,51
23,10	0,50
23,12	0,49
23,15	0,48
23,17	0,50
23,19	0,51
23,22	0,52
23,24	0,52
23,27	0,54
23,29	0,56
23,32	0,53
23,34	0,53
23,36	0,51
23,39	0,51
23,41	0,52
23,44	0,51
23,46	0,53
23,49	0,54
23,51	0,56
23,54	0,57
23,56	0,58
23,58	0,57
23,61	0,56
23,63	0,54
23,66	0,52
23,68	0,53
23,71	0,54
23,73	0,53
23,76	0,55
23,78	0,56
23,80	0,59
23,83	0,57
23,85	0,57
23,88	0,56
23,90	0,55
23,93	0,54
23,95	0,52
23,98	0,52
24,00	0,54
24,02	0,55
24,05	0,56
24,07	0,57
24,10	0,58
24,12	0,57
24,15	0,58
24,17	0,57
24,20	0,57
24,22	0,56
24,24	0,54
24,27	0,57
24,29	0,58
24,32	0,58
24,34	0,58
24,37	0,57
24,39	0,59
24,42	0,59
24,44	0,57
24,46	0,57
24,49	0,56
24,51	0,57
24,54	0,57
24,56	0,57
24,59	0,58
24,61	0,59
24,63	0,58
24,66	0,60
24,68	0,60
24,71	0,58
24,73	0,59
24,76	0,57
24,78	0,59
24,81	0,60
24,83	0,58
24,85	0,60
24,88	0,61
24,90	0,63
24,93	0,62
24,95	0,62
24,98	0,62
25,00	0,63
25,03	0,62
25,05	0,60
25,07	0,61
25,10	0,60
25,12	0,62
25,15	0,61
25,17	0,62
25,20	0,64
25,22	0,62
25,25	0,62
25,27	0,63
25,29	0,62
25,32	0,63
25,34	0,61
25,37	0,62
25,39	0,63
25,42	0,64
25,44	0,63
25,47	0,64
25,49	0,65
25,51	0,65
25,54	0,64
25,56	0,62
25,59	0,63
25,61	0,64
25,64	0,63
25,66	0,65
25,68	0,65
25,71	0,67
25,73	0,68
25,76	0,67
25,78	0,66
25,81	0,65
25,83	0,64
25,86	0,64
25,88	0,64
25,90	0,65
25,93	0,65
25,95	0,67
25,98	0,67
26,00	0,70
26,03	0,68
26,05	0,69
26,08	0,67
26,10	0,67
26,12	0,66
26,15	0,64
26,17	0,66
26,20	0,67
26,22	0,68
26,25	0,68
26,27	0,69
26,30	0,70
26,32	0,70
26,34	0,69
26,37	0,69
26,39	0,69
26,42	0,69
26,44	0,67
26,47	0,71
26,49	0,71
26,52	0,72
26,54	0,71
26,56	0,72
26,59	0,73
26,61	0,72
26,64	0,71
26,66	0,69
26,69	0,70
26,71	0,70
26,73	0,71
26,76	0,72
26,78	0,73
26,81	0,75
26,83	0,73
26,86	0,73
26,88	0,73
26,91	0,71
26,93	0,70
26,95	0,68
26,98	0,70
27,00	0,71
27,03	0,70
27,05	0,70
27,08	0,73
27,10	0,75
27,13	0,74
27,15	0,74
27,17	0,73
27,20	0,75
27,22	0,75
27,25	0,71
27,27	0,73
27,30	0,72
27,32	0,74
27,35	0,75
27,37	0,74
27,39	0,77
27,42	0,75
27,44	0,74
27,47	0,75
27,49	0,75
27,52	0,75
27,54	0,73
27,57	0,74
27,59	0,76
27,61	0,77
27,64	0,76
27,66	0,77
27,69	0,77
27,71	0,76
27,74	0,75
27,76	0,73
27,78	0,75
27,81	0,76
27,83	0,76
27,86	0,79
27,88	0,79
27,91	0,81
27,93	0,82
27,96	0,82
27,98	0,80
28,00	0,78
28,03	0,76
28,05	0,74
28,08	0,75
28,10	0,74
28,13	0,75
28,15	0,74
28,18	0,76
28,20	0,80
28,22	0,78
28,25	0,78
28,27	0,78
28,30	0,78
28,32	0,79
28,35	0,77
28,37	0,78
28,40	0,78
28,42	0,79
28,44	0,80
28,47	0,80
28,49	0,82
28,52	0,82
28,54	0,82
28,57	0,80
28,59	0,81
28,62	0,81
28,64	0,80
28,66	0,82
28,69	0,82
28,71	0,83
28,74	0,83
28,76	0,82
28,79	0,83
28,81	0,81
28,84	0,81
28,86	0,80
28,88	0,80
28,91	0,81
28,93	0,83
28,96	0,85
28,98	0,85
29,01	0,86
29,03	0,85
29,05	0,85
29,08	0,84
29,10	0,83
29,13	0,82
29,15	0,80
29,18	0,82
29,20	0,83
29,23	0,84
29,25	0,84
29,27	0,84
29,30	0,86
29,32	0,85
29,35	0,85
29,37	0,84
29,40	0,84
29,42	0,84
29,45	0,83
29,47	0,84
29,49	0,85
29,52	0,86
29,54	0,85
29,57	0,85
29,59	0,86
29,62	0,86
29,64	0,84
29,67	0,84
29,69	0,85
29,71	0,85
29,74	0,85
29,76	0,86
29,79	0,88
29,81	0,90
29,84	0,89
29,86	0,89
29,89	0,89
29,91	0,88
29,93	0,88
29,96	0,87
29,98	0,88
30,01	0,88
30,03	0,89
30,06	0,91
30,08	0,92
30,10	0,93
30,13	0,93
30,15	0,92
30,18	0,91
30,20	0,91
30,23	0,89
30,25	0,87
30,28	0,89
30,30	0,89
30,32	0,90
30,35	0,90
30,37	0,91
30,40	0,95
30,42	0,93
30,45	0,92
30,47	0,91
30,50	0,90
30,52	0,91
30,54	0,89
30,57	0,90
30,59	0,91
30,62	0,92
30,64	0,92
30,67	0,93
30,69	0,94
30,72	0,93
30,74	0,92
30,76	0,91
30,79	0,93
30,81	0,93
30,84	0,92
30,86	0,96
30,89	0,96
30,91	0,98
30,94	0,98
30,96	0,96
30,98	0,97
31,01	0,94
31,03	0,92
31,06	0,92
31,08	0,92
31,11	0,93
31,13	0,95
31,15	0,96
31,18	0,98
31,20	0,98
31,23	0,97
31,25	0,98
31,28	0,97
31,30	0,96
31,33	0,96
31,35	0,93
31,37	0,95
31,40	0,96
31,42	0,96
31,45	0,97
31,47	0,97
31,50	0,99
31,52	0,98
31,55	0,97
31,57	0,97
31,59	0,99
31,62	0,98
31,64	0,98
31,67	0,98
31,69	0,98
31,72	1,00
31,74	0,98
31,77	0,98
31,79	0,99
31,81	0,96
31,84	0,96
31,86	0,97
31,89	0,97
31,91	0,98
31,94	0,98
31,96	1,00
31,99	1,01
32,01	1,03
32,03	1,01
32,06	1,01
32,08	1,00
32,11	1,00
32,13	0,99
32,16	0,98
32,18	1,00
32,20	1,00
32,23	1,01
32,25	1,02
32,28	1,02
32,30	1,04
32,33	1,03
32,35	1,03
32,38	1,02
32,40	1,02
32,42	1,01
32,45	0,99
32,47	1,01
32,50	1,01
32,52	1,03
32,55	1,02
32,57	1,02
32,60	1,06
32,62	1,05
32,64	1,04
32,67	1,03
32,69	1,03
32,72	1,04
32,74	1,03
32,77	1,04
32,79	1,04
32,82	1,06
32,84	1,05
32,86	1,06
32,89	1,07
32,91	1,05
32,94	1,04
32,96	1,02
32,99	1,04
33,01	1,04
33,04	1,04
33,06	1,06
33,08	1,06
33,11	1,08
33,13	1,07
33,16	1,06
33,18	1,05
33,21	1,05
33,23	1,04
33,26	1,04
33,28	1,05
33,30	1,06
33,33	1,09
33,35	1,09
33,38	1,09
33,40	1,11
33,43	1,09
33,45	1,10
33,47	1,09
33,50	1,08
33,52	1,08
33,55	1,06
33,57	1,07
33,60	1,09
33,62	1,11
33,65	1,11
33,67	1,11
33,69	1,12
33,72	1,13
33,74	1,12
33,77	1,10
33,79	1,10
33,82	1,09
33,84	1,09
33,87	1,10
33,89	1,10
33,91	1,13
33,94	1,12
33,96	1,12
33,99	1,14
34,01	1,11
34,04	1,12
34,06	1,11
34,09	1,12
34,11	1,12
34,13	1,12
34,16	1,13
34,18	1,16
34,21	1,16
34,23	1,14
34,26	1,14
34,28	1,13
34,31	1,14
34,33	1,14
34,35	1,11
34,38	1,13
34,40	1,13
34,43	1,14
34,45	1,16
34,48	1,16
34,50	1,18
34,52	1,17
34,55	1,17
34,57	1,16
34,60	1,16
34,62	1,16
34,65	1,16
34,67	1,16
34,70	1,18
34,72	1,19
34,74	1,18
34,77	1,18
34,79	1,20
34,82	1,18
34,84	1,18
34,87	1,16
34,89	1,17
34,92	1,19
34,94	1,18
34,96	1,19
34,99	1,19
35,01	1,20
35,04	1,19
35,06	1,20
35,09	1,20
35,11	1,19
35,14	1,19
35,16	1,18
35,18	1,20
35,21	1,21
35,23	1,21
35,26	1,21
35,28	1,22
35,31	1,24
35,33	1,22
35,36	1,21
35,38	1,20
35,40	1,20
35,43	1,20
35,45	1,19
35,48	1,20
35,50	1,21
35,53	1,24
35,55	1,24
35,57	1,23
35,60	1,25
35,62	1,24
35,65	1,25
35,67	1,23
35,70	1,23
35,72	1,23
35,75	1,21
35,77	1,23
35,79	1,24
35,82	1,25
35,84	1,25
35,87	1,25
35,89	1,26
35,92	1,25
35,94	1,24
35,97	1,21
35,99	1,21
36,01	1,22
36,04	1,22
36,06	1,24
36,09	1,25
36,11	1,27
36,14	1,27
36,16	1,27
36,19	1,27
36,21	1,25
36,23	1,23
36,26	1,22
36,28	1,23
36,31	1,24
36,33	1,25
36,36	1,25
36,38	1,27
36,41	1,28
36,43	1,27
36,45	1,27
36,48	1,25
36,50	1,24
36,53	1,25
36,55	1,23
36,58	1,24
36,60	1,25
36,62	1,26
36,65	1,28
36,67	1,28
36,70	1,28
36,72	1,28
36,75	1,26
36,77	1,25
36,80	1,25
36,82	1,25
36,84	1,25
36,87	1,26
36,89	1,27
36,92	1,30
36,94	1,28
36,97	1,28
36,99	1,28
37,02	1,26
37,04	1,27
37,06	1,26
37,09	1,27
37,11	1,29
37,14	1,28
37,16	1,30
37,19	1,32
37,21	1,32
37,24	1,31
37,26	1,31
37,28	1,31
37,31	1,31
37,33	1,30
37,36	1,28
37,38	1,32
37,41	1,32
37,43	1,31
37,46	1,32
37,48	1,32
37,50	1,35
37,53	1,33
37,55	1,32
37,58	1,32
37,60	1,31
37,63	1,31
37,65	1,30
37,68	1,32
37,70	1,33
37,72	1,34
37,75	1,33
37,77	1,35
37,80	1,35
37,82	1,35
37,85	1,34
37,87	1,33
37,89	1,35
37,92	1,35
37,94	1,33
37,97	1,35
37,99	1,37
38,02	1,39
38,04	1,39
38,07	1,38
38,09	1,39
38,11	1,40
38,14	1,39
38,16	1,37
38,19	1,38
38,21	1,37
38,24	1,39
38,26	1,39
38,29	1,40
38,31	1,42
38,33	1,40
38,36	1,40
38,38	1,41
38,41	1,40
38,43	1,40
38,46	1,38
38,48	1,40
38,51	1,40
38,53	1,42
38,55	1,42
38,58	1,42
38,60	1,44
38,63	1,44
38,65	1,43
38,68	1,41
38,70	1,42
38,73	1,43
38,75	1,43
38,77	1,45
38,80	1,45
38,82	1,47
38,85	1,48
38,87	1,48
38,90	1,47
38,92	1,46
38,94	1,44
38,97	1,43
38,99	1,44
39,02	1,44
39,04	1,45
39,07	1,47
39,09	1,47
39,12	1,50
39,14	1,49
39,16	1,49
39,19	1,48
39,21	1,48
39,24	1,47
39,26	1,45
39,29	1,46
39,31	1,46
39,34	1,48
39,36	1,48
39,38	1,49
39,41	1,51
39,43	1,50
39,46	1,50
39,48	1,50
39,51	1,49
39,53	1,49
39,56	1,47
39,58	1,51
39,60	1,52
39,63	1,52
39,65	1,52
39,68	1,51
39,70	1,53
39,73	1,51
39,75	1,49
39,78	1,48
39,80	1,48
39,82	1,48
39,85	1,49
39,87	1,50
39,90	1,52
39,92	1,53
39,95	1,52
39,97	1,53
39,99	1,53
40,02	1,51
40,04	1,50
40,07	1,48
40,09	1,49
40,12	1,50
40,14	1,49
40,17	1,51
40,19	1,52
40,21	1,54
40,24	1,54
40,26	1,54
40,29	1,53
40,31	1,54
40,34	1,52
40,36	1,50
40,39	1,52
40,41	1,51
40,43	1,52
40,46	1,52
40,48	1,52
40,51	1,55
40,53	1,53
40,56	1,53
40,58	1,53
40,61	1,53
40,63	1,53
40,65	1,51
40,68	1,52
40,70	1,54
40,73	1,55
40,75	1,54
40,78	1,54
40,80	1,55
40,83	1,54
40,85	1,53
40,87	1,51
40,90	1,53
40,92	1,53
40,95	1,53
40,97	1,54
41,00	1,55
41,02	1,56
41,05	1,57
41,07	1,56
41,09	1,55
41,12	1,54
41,14	1,53
41,17	1,52
41,19	1,53
41,22	1,53
41,24	1,54
41,26	1,54
41,29	1,56
41,31	1,58
41,34	1,57
41,36	1,57
41,39	1,57
41,41	1,57
41,44	1,57
41,46	1,56
41,48	1,57
41,51	1,57
41,53	1,57
41,56	1,57
41,58	1,58
41,61	1,60
41,63	1,59
41,66	1,57
41,68	1,57
41,70	1,58
41,73	1,58
41,75	1,57
41,78	1,59
41,80	1,59
41,83	1,62
41,85	1,61
41,88	1,60
41,90	1,60
41,92	1,59
41,95	1,58
41,97	1,57
42,00	1,57
42,02	1,58
42,05	1,59
42,07	1,61
42,10	1,63
42,12	1,65
42,14	1,64
42,17	1,65
42,19	1,65
42,22	1,64
42,24	1,63
42,27	1,61
42,29	1,63
42,31	1,64
42,34	1,65
42,36	1,65
42,39	1,67
42,41	1,69
42,44	1,69
42,46	1,68
42,49	1,67
42,51	1,68
42,53	1,67
42,56	1,65
42,58	1,67
42,61	1,66
