Voltage U1	Corriente IA
7,00	0,51
7,03	0,52
7,05	0,49
7,08	0,46
7,10	0,46
7,13	0,42
7,15	0,42
7,17	0,41
7,20	0,41
7,22	0,42
7,25	0,42
7,27	0,43
7,30	0,44
7,32	0,45
7,35	0,43
7,37	0,43
7,39	0,40
7,42	0,42
7,44	0,40
7,47	0,37
7,49	0,40
7,52	0,36
7,54	0,41
7,57	0,42
7,59	0,41
7,61	0,44
7,64	0,42
7,66	0,41
7,69	0,41
7,71	0,40
7,74	0,39
7,76	0,37
7,78	0,39
7,81	0,41
7,83	0,45
7,86	0,45
7,88	0,48
7,91	0,52
7,93	0,50
7,96	0,49
7,98	0,47
8,00	0,50
8,03	0,51
8,05	0,51
8,08	0,54
8,10	0,58
8,13	0,63
8,15	0,63
8,18	0,64
8,20	0,66
8,22	0,66
8,25	0,65
8,27	0,62
8,30	0,66
8,32	0,68
8,35	0,71
8,37	0,74
8,40	0,78
8,42	0,85
8,44	0,83
8,47	0,82
8,49	0,82
8,52	0,84
8,54	0,83
8,57	0,81
8,59	0,85
8,62	0,90
8,64	0,97
8,66	1,00
8,69	1,03
8,71	1,08
8,74	1,06
8,76	1,06
8,79	1,04
8,81	1,08
8,84	1,09
8,86	1,10
8,88	1,16
8,91	1,23
8,93	1,30
8,96	1,29
8,98	1,32
9,01	1,35
9,03	1,34
9,05	1,32
9,08	1,28
9,10	1,37
9,13	1,39
9,15	1,43
9,18	1,49
9,20	1,55
9,23	1,64
9,25	1,62
9,27	1,61
9,30	1,63
9,32	1,65
9,35	1,64
9,37	1,61
9,40	1,71
9,42	1,77
9,45	1,87
9,47	1,91
9,49	1,99
9,52	2,07
9,54	2,03
9,57	2,04
9,59	2,00
9,62	2,04
9,64	2,05
9,67	2,04
9,69	2,14
9,71	2,23
9,74	2,36
9,76	2,39
9,79	2,45
9,81	2,50
9,84	2,48
9,86	2,47
9,89	2,42
9,91	2,53
9,93	2,55
9,96	2,60
9,98	2,70
10,01	2,79
10,03	2,94
10,06	2,91
10,08	2,94
10,10	3,00
10,13	2,99
10,15	2,99
10,18	2,93
10,20	3,05
10,23	3,13
10,25	3,09
10,28	3,24
10,30	3,25
10,32	3,42
10,35	3,46
10,37	3,44
10,40	3,57
10,42	3,67
10,45	3,73
10,47	3,75
10,50	3,87
10,52	3,96
10,54	4,09
10,57	4,14
10,59	4,22
10,62	4,32
10,64	4,34
10,67	4,38
10,69	4,40
10,72	4,50
10,74	4,56
10,76	4,61
10,79	4,70
10,81	4,79
10,84	4,90
10,86	4,90
10,89	4,92
10,91	4,95
10,94	4,93
10,96	4,92
10,98	4,86
11,01	4,91
11,03	4,93
11,06	4,92
11,08	4,95
11,11	4,96
11,13	5,02
11,15	4,95
11,18	4,90
11,20	4,86
11,23	4,82
11,25	4,78
11,28	4,69
11,30	4,72
11,33	4,74
11,35	4,77
11,37	4,78
11,40	4,79
11,42	4,85
11,45	4,80
11,47	4,78
11,50	4,75
11,52	4,74
11,55	4,74
11,57	4,71
11,59	4,76
11,62	4,77
11,64	4,80
11,67	4,74
11,69	4,69
11,72	4,66
11,74	4,51
11,77	4,38
11,79	4,14
11,81	4,11
11,84	3,86
11,86	3,73
11,89	3,57
11,91	3,39
11,94	3,29
11,96	3,08
11,99	2,87
12,01	2,81
12,03	2,58
12,06	2,46
12,08	2,28
12,11	2,25
12,13	2,23
12,16	2,14
12,18	2,16
12,21	2,13
12,23	2,18
12,25	2,10
12,28	2,04
12,30	2,04
12,33	1,98
12,35	1,95
12,38	1,87
12,40	1,91
12,42	1,93
12,45	1,95
12,47	1,95
12,50	1,95
12,52	1,98
12,55	1,93
12,57	1,92
12,60	1,88
12,62	1,87
12,64	1,87
12,67	1,84
12,69	1,91
12,72	1,95
12,74	2,00
12,77	2,03
12,79	2,05
12,82	2,11
12,84	2,09
12,86	2,09
12,89	2,08
12,91	2,13
12,94	2,15
12,96	2,18
12,99	2,24
13,01	2,30
13,04	2,40
13,06	2,39
13,08	2,42
13,11	2,46
13,13	2,47
13,16	2,49
13,18	2,47
13,21	2,56
13,23	2,62
13,26	2,67
13,28	2,73
13,30	2,82
13,33	2,93
13,35	2,92
13,38	2,95
13,40	2,95
13,43	3,02
13,45	3,03
13,47	3,02
13,50	3,13
13,52	3,20
13,55	3,32
13,57	3,36
13,60	3,44
13,62	3,54
13,65	3,52
13,67	3,54
13,69	3,53
13,72	3,61
13,74	3,66
13,77	3,69
13,79	3,83
13,82	3,95
13,84	4,10
13,87	4,11
13,89	4,20
13,91	4,26
13,94	4,25
13,96	4,26
13,99	4,21
14,01	4,36
14,04	4,45
14,06	4,54
14,09	4,67
14,11	4,81
14,13	5,00
14,16	5,01
14,18	5,05
14,21	5,08
14,23	5,11
14,26	5,11
14,28	5,08
14,31	5,25
14,33	5,37
14,35	5,53
14,38	5,63
14,40	5,79
14,43	5,99
14,45	5,97
14,48	6,01
14,50	5,98
14,52	6,07
14,55	6,12
14,57	6,11
14,60	6,28
14,62	6,43
14,65	6,66
14,67	6,73
14,70	6,87
14,72	7,02
14,74	7,02
14,77	7,08
14,79	7,04
14,82	7,20
14,84	7,27
14,87	7,35
14,89	7,56
14,92	7,73
14,94	7,97
14,96	7,97
14,99	8,09
15,01	8,21
15,04	8,23
15,06	8,26
15,09	8,21
15,11	8,44
15,14	8,58
15,16	8,74
15,18	8,89
15,21	9,08
15,23	9,34
15,26	9,31
15,28	9,37
15,31	9,60
15,33	9,55
15,36	9,76
15,38	9,71
15,40	9,90
15,43	10,18
15,45	10,26
15,48	10,39
15,50	10,56
15,53	10,77
15,55	10,83
15,57	10,95
15,60	11,01
15,62	11,19
15,65	11,29
15,67	11,36
15,70	11,53
15,72	11,65
15,75	11,82
15,77	11,85
15,79	11,91
15,82	11,99
15,84	11,96
15,87	11,96
15,89	11,93
15,92	12,03
15,94	12,06
15,97	12,08
15,99	12,16
16,01	12,22
16,04	12,32
16,06	12,26
16,09	12,23
16,11	12,22
16,14	12,30
16,16	12,04
16,19	11,83
16,21	11,96
16,23	11,76
16,26	11,91
16,28	11,69
16,31	11,67
16,33	11,85
16,36	11,68
16,38	11,58
16,41	11,46
16,43	11,41
16,45	11,35
16,48	11,18
16,50	11,34
16,53	11,38
16,55	11,47
16,58	11,38
16,60	11,25
16,63	11,23
16,65	10,89
16,67	10,60
16,70	10,25
16,72	10,03
16,75	9,85
16,77	9,53
16,80	9,46
16,82	9,29
16,84	9,18
16,87	8,92
16,89	8,61
16,92	8,46
16,94	8,09
16,97	7,88
16,99	7,56
17,02	7,46
17,04	7,39
17,06	7,22
17,09	7,24
17,11	7,18
17,14	7,20
17,16	7,03
17,19	6,88
17,21	6,80
17,24	6,64
17,26	6,53
17,28	6,34
17,31	6,32
17,33	6,29
17,36	6,22
17,38	6,17
17,41	6,10
17,43	6,08
17,46	5,89
17,48	5,76
17,50	5,62
17,53	5,51
17,55	5,44
17,58	5,31
17,60	5,34
17,63	5,36
17,65	5,38
17,68	5,38
17,70	5,39
17,72	5,45
17,75	5,39
17,77	5,36
17,80	5,32
17,82	5,37
17,85	5,39
17,87	5,39
17,89	5,47
17,92	5,52
17,94	5,64
17,97	5,61
17,99	5,65
18,02	5,70
18,04	5,67
18,07	5,67
18,09	5,66
18,11	5,76
18,14	5,83
18,16	5,89
18,19	5,99
18,21	6,09
18,24	6,23
18,26	6,23
18,29	6,27
18,31	6,32
18,33	6,37
18,36	6,40
18,38	6,42
18,41	6,58
18,43	6,71
18,46	6,86
18,48	6,95
18,51	7,07
18,53	7,22
18,55	7,23
18,58	7,28
18,60	7,28
18,63	7,37
18,65	7,43
18,68	7,47
18,70	7,65
18,73	7,80
18,75	8,00
18,77	8,07
18,80	8,19
18,82	8,33
18,85	8,34
18,87	8,40
18,90	8,39
18,92	8,55
18,94	8,64
18,97	8,76
18,99	8,94
19,02	9,09
19,04	9,28
19,07	9,46
19,09	9,50
19,12	9,75
19,14	9,75
19,16	9,93
19,19	10,04
19,21	10,23
19,24	10,39
19,26	10,57
19,29	10,77
19,31	10,97
19,34	11,19
19,36	11,31
19,38	11,45
19,41	11,58
19,43	11,72
19,46	11,83
19,48	11,94
19,51	12,13
19,53	12,30
19,56	12,53
19,58	12,68
19,60	12,89
19,63	13,12
19,65	13,25
19,68	13,42
19,70	13,55
19,73	13,76
19,75	13,91
19,78	14,04
19,80	14,26
19,82	14,47
19,85	14,69
19,87	14,82
19,90	14,99
19,92	15,19
19,95	15,33
19,97	15,49
19,99	15,62
20,02	15,89
20,04	16,07
20,07	16,24
20,09	16,46
20,12	16,65
20,14	16,89
20,17	16,98
20,19	17,11
20,21	17,28
20,24	17,45
20,26	17,60
20,29	17,74
20,31	17,99
20,34	18,21
20,36	18,42
20,39	18,58
20,41	18,77
20,43	19,00
20,46	19,09
20,48	19,20
20,51	19,25
20,53	19,55
20,56	19,35
20,58	19,39
20,61	19,49
20,63	19,44
20,65	19,65
20,68	19,35
20,70	19,35
20,73	19,50
20,75	19,40
20,78	19,34
20,80	19,19
20,83	19,30
20,85	19,35
20,87	19,38
20,90	19,60
20,92	19,75
20,95	20,03
20,97	19,94
21,00	19,98
21,02	20,08
21,05	19,99
21,07	19,94
21,09	19,78
21,12	19,99
21,14	20,13
21,17	20,25
21,19	20,42
21,22	20,59
21,24	20,85
21,26	20,74
21,29	20,71
21,31	20,65
21,34	20,59
21,36	20,50
21,39	20,27
21,41	20,40
21,44	20,41
21,46	20,40
21,48	20,33
21,51	20,18
21,53	20,16
21,56	19,72
21,58	19,35
21,61	18,96
21,63	18,68
21,66	18,42
21,68	18,02
21,70	17,95
21,73	17,82
21,75	17,76
21,78	17,53
21,80	17,24
21,83	17,11
21,85	16,72
21,88	16,44
21,90	16,10
21,92	15,94
21,95	15,80
21,97	15,60
22,00	15,59
22,02	15,51
22,05	15,51
22,07	15,27
22,10	15,05
22,12	14,89
22,14	14,58
22,17	14,31
22,19	13,94
22,22	13,81
22,24	13,65
22,27	13,42
22,29	13,28
22,31	13,08
22,34	12,98
22,36	12,68
22,39	12,40
22,41	12,17
22,44	11,90
22,46	11,71
22,49	11,47
22,51	11,42
22,53	11,37
22,56	11,31
22,58	11,27
22,61	11,21
22,63	11,25
22,66	11,11
22,68	11,03
22,71	10,91
22,73	10,85
22,75	10,82
22,78	10,73
22,80	10,76
22,83	10,76
22,85	10,80
22,88	10,76
22,90	10,73
22,93	10,73
22,95	10,64
22,97	10,59
23,00	10,49
23,02	10,53
23,05	10,53
23,07	10,55
23,10	10,63
23,12	10,69
23,15	10,81
23,17	10,78
23,19	10,80
23,22	10,86
23,24	10,87
23,27	10,90
23,29	10,89
23,32	11,03
23,34	11,17
23,36	11,29
23,39	11,39
23,41	11,47
23,44	11,66
23,46	11,73
23,49	11,77
23,51	11,91
23,54	11,94
23,56	12,13
23,58	12,22
23,61	12,39
23,63	12,55
23,66	12,72
23,68	12,84
23,71	13,02
23,73	13,19
23,76	13,29
23,78	13,41
23,80	13,51
23,83	13,67
23,85	13,83
23,88	13,97
23,90	14,15
23,93	14,34
23,95	14,56
23,98	14,70
24,00	14,88
24,02	15,05
24,05	15,19
24,07	15,33
24,10	15,43
24,12	15,61
24,15	15,78
24,17	15,95
24,20	16,14
24,22	16,33
24,24	16,58
24,27	16,74
24,29	16,92
24,32	17,09
24,34	17,29
24,37	17,43
24,39	17,55
24,42	17,75
24,44	17,94
24,46	18,18
24,49	18,36
24,51	18,57
24,54	18,84
24,56	19,01
24,59	19,22
24,61	19,40
24,63	19,64
24,66	19,85
24,68	20,02
24,71	20,28
24,73	20,51
24,76	20,79
24,78	20,96
24,81	21,19
24,83	21,42
24,85	21,61
24,88	21,81
24,90	22,00
24,93	22,42
24,95	22,44
24,98	22,80
25,00	22,94
25,03	23,18
25,05	23,45
25,07	23,35
25,10	23,48
25,12	23,64
25,15	23,71
25,17	23,83
25,20	23,89
25,22	24,25
25,25	24,51
25,27	24,82
25,29	25,06
25,32	25,35
25,34	25,70
25,37	25,72
25,39	25,84
25,42	25,93
25,44	26,10
25,47	26,24
25,49	26,29
25,51	26,65
25,54	26,93
25,56	27,27
25,59	27,44
25,61	27,61
25,64	27,89
25,66	27,89
25,68	27,96
25,71	27,94
25,73	28,14
25,76	28,27
25,78	28,39
25,81	28,72
25,83	28,99
25,86	29,34
25,88	29,41
25,90	29,57
25,93	29,75
25,95	29,74
25,98	29,78
26,00	29,71
26,03	29,95
26,05	30,09
26,08	30,23
26,10	30,46
26,12	30,68
26,15	30,98
26,17	30,87
26,20	30,87
26,22	30,88
26,25	30,80
26,27	30,72
26,30	30,50
26,32	30,60
26,34	30,62
26,37	30,62
26,39	30,57
26,42	30,51
26,44	30,56
26,47	30,19
26,49	29,93
26,52	29,64
26,54	29,48
26,56	29,31
26,59	29,00
26,61	29,02
26,64	28,98
26,66	29,01
26,69	28,85
26,71	28,65
26,73	28,60
26,76	28,25
26,78	27,97
26,81	27,63
26,83	27,46
26,86	27,35
26,88	27,12
26,91	27,10
26,93	27,00
26,95	26,99
26,98	26,70
27,00	26,44
27,03	26,21
27,05	25,84
27,08	25,47
27,10	24,97
27,13	24,76
27,15	24,55
27,17	24,25
27,20	24,06
27,22	23,79
27,25	23,69
27,27	23,35
27,30	23,02
27,32	22,75
27,35	22,42
27,37	22,16
27,39	21,81
27,42	21,71
27,44	21,59
27,47	21,48
27,49	21,37
27,52	21,13
27,54	21,17
27,57	20,99
27,59	20,79
27,61	20,72
27,64	20,47
27,66	20,47
27,69	20,31
27,71	20,24
27,74	20,12
27,76	20,03
27,78	19,91
27,81	19,79
27,83	19,71
27,86	19,56
27,88	19,45
27,91	19,33
27,93	19,27
27,96	19,20
27,98	19,11
28,00	19,12
28,03	19,09
28,05	19,09
28,08	19,05
28,10	19,00
28,13	19,01
28,15	18,99
28,18	18,98
28,20	18,97
28,22	19,03
28,25	19,09
28,27	19,17
28,30	19,24
28,32	19,31
28,35	19,40
28,37	19,42
28,40	19,45
28,42	19,48
28,44	19,52
28,47	19,56
28,49	19,60
28,52	19,70
28,54	19,81
28,57	19,93
28,59	20,04
28,62	20,18
28,64	20,36
28,66	20,45
28,69	20,57
28,71	20,66
28,74	20,83
28,76	20,95
28,79	21,06
28,81	21,24
28,84	21,40
28,86	21,60
28,88	21,76
28,91	21,93
28,93	22,14
28,96	22,28
28,98	22,44
29,01	22,59
29,03	22,80
29,05	22,97
29,08	23,15
29,10	23,36
29,13	23,58
29,15	23,82
29,18	23,98
29,20	24,18
29,23	24,39
29,25	24,59
29,27	24,73
29,30	24,93
29,32	25,26
29,35	25,43
29,37	25,84
29,40	25,98
29,42	26,34
29,45	26,67
29,47	26,80
29,49	27,03
29,52	27,19
29,54	27,49
29,57	27,71
29,59	27,92
29,62	28,34
29,64	28,66
29,67	29,06
29,69	29,31
29,71	29,60
29,74	29,99
29,76	30,15
29,79	30,36
29,81	30,54
29,84	30,93
29,86	31,24
29,89	31,55
29,91	32,01
29,93	32,38
29,96	32,81
29,98	33,02
30,01	33,33
30,03	33,64
30,06	33,83
30,08	34,05
30,10	34,28
30,13	34,76
30,15	35,14
30,18	35,53
30,20	35,99
30,23	36,44
30,25	36,90
30,28	37,05
30,30	37,32
30,32	37,56
30,35	37,80
30,37	37,99
30,40	38,13
30,42	38,61
30,45	39,05
30,47	39,53
30,50	39,87
30,52	40,32
30,54	40,84
30,57	40,97
30,59	41,19
30,62	41,31
30,64	41,66
30,67	41,92
30,69	42,09
30,72	42,55
30,74	42,99
30,76	43,56
30,79	43,83
30,81	44,19
30,84	44,61
30,86	44,69
30,89	44,87
30,91	44,93
30,94	45,32
30,96	45,56
30,98	45,78
31,01	46,15
31,03	46,54
31,06	47,01
31,08	47,05
31,11	47,16
31,13	47,31
31,15	47,34
31,18	47,38
31,20	47,30
31,23	47,52
31,25	47,70
31,28	47,70
31,30	47,89
31,33	47,94
31,35	48,23
31,37	48,05
31,40	48,04
31,42	47,97
31,45	47,97
31,47	47,90
31,50	47,83
31,52	48,08
31,55	48,21
31,57	48,21
31,59	48,18
31,62	48,18
31,64	48,31
31,67	48,05
31,69	47,85
31,72	47,53
31,74	47,53
31,77	47,42
31,79	47,42
31,81	47,52
31,84	47,52
31,86	47,66
31,89	47,41
31,91	47,41
31,94	47,29
31,96	46,86
31,99	46,51
32,01	45,96
32,03	45,86
32,06	45,66
32,08	45,42
32,11	45,38
32,13	45,30
32,16	45,37
32,18	45,20
32,20	44,66
32,23	44,64
32,25	44,07
32,28	43,91
32,30	43,42
32,33	43,21
32,35	43,05
32,38	42,91
32,40	42,76
32,42	42,65
32,45	42,57
32,47	42,27
32,50	42,00
32,52	41,72
32,55	41,51
32,57	41,34
32,60	41,05
32,62	40,97
32,64	40,87
32,67	40,86
32,69	40,69
32,72	40,59
32,74	40,50
32,77	40,24
32,79	40,05
32,82	39,79
32,84	39,69
32,86	39,58
32,89	39,44
32,91	39,44
32,94	39,44
32,96	39,51
32,99	39,38
33,01	39,34
33,04	39,33
33,06	39,20
33,08	39,12
33,11	38,96
33,13	39,09
33,16	39,12
33,18	39,19
33,21	39,29
33,23	39,41
33,26	39,61
33,28	39,58
33,30	39,63
33,33	39,67
33,35	39,72
33,38	39,75
33,40	39,74
33,43	40,02
33,45	40,21
33,47	40,51
33,50	40,67
33,52	41,00
33,55	41,33
33,57	41,40
33,60	41,60
33,62	41,71
33,65	42,11
33,67	42,00
33,69	42,67
33,72	43,97
33,74	45,24
33,77	46,23
33,79	47,59
33,82	48,13
33,84	49,79
33,87	49,99
33,89	49,99
33,91	49,99
33,94	49,99
33,96	49,99
33,99	49,99
34,01	49,99
34,04	49,99
34,06	49,99
34,09	49,99
34,11	49,99
34,13	49,99
34,16	49,99
34,18	49,99
34,21	49,99
34,23	49,99
34,26	49,99
34,28	49,99
34,31	49,99
34,33	49,99
34,35	49,99
34,38	49,99
34,40	49,99
34,43	49,99
34,45	49,99
34,48	49,99
34,50	49,99
34,52	49,99
34,55	50,00
34,57	50,00
34,60	50,00
34,62	49,99
34,65	49,99
34,67	49,99
34,70	49,99
34,72	49,99
34,74	49,99
34,77	49,99
34,79	49,99
34,82	49,99
34,84	49,99
34,87	49,99
34,89	49,99
34,92	49,99
34,94	49,99
34,96	49,99
34,99	49,99
35,01	49,99
35,04	49,99
35,06	49,99
35,09	49,99
35,11	49,99
35,14	49,99
35,16	49,99
35,18	49,99
35,21	49,99
35,23	49,99
35,26	49,99
35,28	49,99
35,31	49,99
35,33	49,99
35,36	49,99
35,38	49,99
35,40	49,99
35,43	49,99
35,45	49,99
35,48	49,99
35,50	49,99
35,53	49,99
35,55	49,99
35,57	49,99
35,60	49,99
35,62	49,99
35,65	49,99
35,67	49,99
35,70	49,99
35,72	49,99
35,75	49,99
35,77	49,99
35,79	49,99
35,82	49,99
35,84	49,99
35,87	49,99
35,89	49,99
35,92	49,99
35,94	49,99
35,97	49,99
35,99	49,99
36,01	49,99
36,04	49,99
36,06	49,99
36,09	49,99
36,11	49,99
36,14	49,99
36,16	49,99
36,19	49,99
36,21	49,99
36,23	49,99
36,26	49,99
36,28	49,99
36,31	49,99
36,33	49,99
36,36	49,99
36,38	49,99
36,41	49,99
36,43	49,99
36,45	49,99
36,48	49,99
36,50	49,99
36,53	49,99
36,55	49,99
36,58	49,99
36,60	49,99
36,62	49,99
36,65	49,99
36,67	49,99
36,70	49,99
36,72	49,99
36,75	49,99
36,77	49,99
36,80	49,99
36,82	49,99
36,84	49,99
36,87	49,99
36,89	49,99
36,92	49,99
36,94	49,99
36,97	49,99
36,99	49,99
37,02	49,99
37,04	49,99
37,06	49,99
37,09	49,99
37,11	49,99
37,14	49,99
37,16	49,99
37,19	49,99
37,21	49,99
37,24	49,99
37,26	49,99
37,28	49,99
37,31	49,99
37,33	49,99
37,36	49,99
37,38	49,99
37,41	49,99
37,43	49,99
37,46	49,98
37,48	49,99
37,50	49,99
37,53	49,99
37,55	49,99
37,58	49,99
37,60	49,99
37,63	49,99
37,65	49,99
37,68	49,99
37,70	49,99
37,72	49,99
37,75	49,99
37,77	49,99
37,80	49,99
37,82	49,99
37,85	49,99
37,87	49,99
37,89	49,99
37,92	49,99
37,94	49,99
37,97	49,99
37,99	49,99
38,02	49,99
38,04	49,99
38,07	49,99
38,09	49,99
38,11	49,99
38,14	49,99
38,16	49,99
38,19	49,99
38,21	49,99
38,24	49,99
38,26	49,99
38,29	49,99
38,31	49,99
38,33	49,99
38,36	49,99
38,38	49,99
38,41	49,99
38,43	49,99
38,46	49,99
38,48	49,99
38,51	49,99
38,53	49,99
38,55	49,99
38,58	49,99
38,60	49,99
38,63	49,99
38,65	49,99
38,68	49,99
38,70	49,99
38,73	49,99
38,75	49,99
38,77	49,99
38,80	49,99
38,82	49,99
38,85	49,99
38,87	49,99
38,90	49,99
38,92	49,99
38,94	49,99
38,97	49,99
38,99	49,99
39,02	49,99
39,04	49,99
39,07	49,99
39,09	49,99
39,12	49,99
39,14	49,99
39,16	49,99
39,19	49,99
39,21	49,99
39,24	49,99
39,26	49,99
39,29	49,99
39,31	49,99
39,34	49,99
39,36	49,99
39,38	49,99
39,41	49,99
39,43	49,99
39,46	49,99
39,48	49,99
39,51	49,99
39,53	49,99
39,56	49,99
39,58	49,99
39,60	49,99
39,63	49,99
39,65	49,99
39,68	49,99
39,70	49,99
39,73	49,99
39,75	49,99
39,78	49,99
39,80	49,99
39,82	49,99
39,85	49,99
39,87	49,99
39,90	49,99
39,92	49,99
39,95	49,99
39,97	49,99
39,99	49,99
40,02	49,99
40,04	49,99
40,07	49,99
40,09	49,99
40,12	49,99
40,14	49,99
40,17	49,99
40,19	49,99
40,21	49,99
40,24	49,99
40,26	49,99
40,29	49,99
40,31	49,99
40,34	49,99
40,36	49,99
40,39	49,99
40,41	49,99
40,43	49,99
40,46	49,99
40,48	49,99
40,51	49,99
40,53	49,99
40,56	49,99
40,58	49,99
40,61	49,99
40,63	49,99
40,65	49,99
40,68	49,99
40,70	49,99
40,73	49,99
40,75	49,99
40,78	49,99
40,80	49,99
40,83	49,99
40,85	49,99
40,87	49,99
40,90	49,99
40,92	49,99
40,95	49,99
40,97	49,99
41,00	49,99
41,02	49,99
41,05	49,99
41,07	49,99
41,09	49,99
41,12	49,99
41,14	49,99
41,17	49,99
41,19	49,99
41,22	49,99
41,24	49,99
41,26	49,99
41,29	49,99
41,31	49,99
41,34	49,99
41,36	49,99
41,39	49,99
41,41	49,99
41,44	49,99
41,46	49,99
41,48	49,99
41,51	49,99
41,53	49,99
41,56	49,99
41,58	49,99
41,61	49,99
41,63	49,99
41,66	49,99
41,68	49,99
41,70	49,99
41,73	49,99
41,75	49,99
41,78	49,99
41,80	49,99
41,83	49,99
41,85	49,99
41,88	49,99
41,90	49,99
41,92	49,99
41,95	49,99
41,97	49,99
42,00	49,99
42,02	49,99
42,05	49,99
42,07	49,99
42,10	49,99
42,12	49,99
42,14	49,99
42,17	49,99
42,19	49,99
42,22	49,99
42,24	49,99
42,27	49,99
42,29	49,99
42,31	49,99
42,34	49,99
42,36	49,99
42,39	49,99
42,41	49,99
42,44	49,99
42,46	49,99
42,49	49,99
42,51	49,99
42,53	49,99
42,56	49,99
42,58	49,99
42,61	49,99
