Voltage U1	Corriente IA
7,00	0,09
7,03	0,08
7,05	0,08
7,08	0,08
7,10	0,09
7,13	0,09
7,15	0,10
7,17	0,10
7,20	0,10
7,22	0,10
7,25	0,10
7,27	0,09
7,30	0,09
7,32	0,07
7,35	0,09
7,37	0,09
7,39	0,10
7,42	0,10
7,44	0,10
7,47	0,10
7,49	0,09
7,52	0,07
7,54	0,07
7,57	0,07
7,59	0,07
7,61	0,07
7,64	0,07
7,66	0,07
7,69	0,11
7,71	0,11
7,74	0,10
7,76	0,11
7,78	0,09
7,81	0,09
7,83	0,09
7,86	0,09
7,88	0,09
7,91	0,08
7,93	0,08
7,96	0,09
7,98	0,10
8,00	0,10
8,03	0,09
8,05	0,09
8,08	0,10
8,10	0,10
8,13	0,07
8,15	0,10
8,18	0,10
8,20	0,11
8,22	0,11
8,25	0,10
8,27	0,10
8,30	0,11
8,32	0,09
8,35	0,09
8,37	0,07
8,40	0,07
8,42	0,07
8,44	0,08
8,47	0,08
8,49	0,09
8,52	0,09
8,54	0,11
8,57	0,11
8,59	0,09
8,62	0,08
8,64	0,08
8,66	0,09
8,69	0,09
8,71	0,08
8,74	0,08
8,76	0,08
8,79	0,09
8,81	0,09
8,84	0,09
8,86	0,09
8,88	0,06
8,91	0,06
8,93	0,06
8,96	0,07
8,98	0,07
9,01	0,07
9,03	0,07
9,05	0,09
9,08	0,10
9,10	0,10
9,13	0,08
9,15	0,09
9,18	0,07
9,20	0,07
9,23	0,05
9,25	0,05
9,27	0,05
9,30	0,06
9,32	0,06
9,35	0,05
9,37	0,05
9,40	0,05
9,42	0,05
9,45	0,05
9,47	0,04
9,49	0,04
9,52	0,04
9,54	0,05
9,57	0,05
9,59	0,06
9,62	0,06
9,64	0,06
9,67	0,06
9,69	0,05
9,71	0,04
9,74	0,04
9,76	0,04
9,79	0,04
9,81	0,04
9,84	0,03
9,86	0,04
9,89	0,07
9,91	0,07
9,93	0,07
9,96	0,07
9,98	0,06
10,01	0,06
10,03	0,06
10,06	0,05
10,08	0,05
10,10	0,04
10,13	0,04
10,15	0,06
10,18	0,06
10,20	0,06
10,23	0,06
10,25	0,06
10,28	0,07
10,30	0,07
10,32	0,04
10,35	0,05
10,37	0,05
10,40	0,06
10,42	0,06
10,45	0,06
10,47	0,06
10,50	0,06
10,52	0,05
10,54	0,05
10,57	0,04
10,59	0,04
10,62	0,04
10,64	0,05
10,67	0,05
10,69	0,06
10,72	0,06
10,74	0,07
10,76	0,07
10,79	0,05
10,81	0,05
10,84	0,05
10,86	0,04
10,89	0,04
10,91	0,04
10,94	0,04
10,96	0,05
10,98	0,05
11,01	0,05
11,03	0,06
11,06	0,06
11,08	0,05
11,11	0,05
11,13	0,05
11,15	0,05
11,18	0,05
11,20	0,05
11,23	0,05
11,25	0,07
11,28	0,08
11,30	0,08
11,33	0,10
11,35	0,10
11,37	0,11
11,40	0,11
11,42	0,08
11,45	0,09
11,47	0,09
11,50	0,09
11,52	0,09
11,55	0,10
11,57	0,10
11,59	0,09
11,62	0,09
11,64	0,09
11,67	0,10
11,69	0,10
11,72	0,09
11,74	0,10
11,77	0,10
11,79	0,11
11,81	0,11
11,84	0,10
11,86	0,10
11,89	0,08
11,91	0,07
11,94	0,07
11,96	0,07
11,99	0,07
12,01	0,07
12,03	0,07
12,06	0,08
12,08	0,10
12,11	0,10
12,13	0,10
12,16	0,10
12,18	0,10
12,21	0,10
12,23	0,08
12,25	0,08
12,28	0,08
12,30	0,08
12,33	0,08
12,35	0,09
12,38	0,09
12,40	0,09
12,42	0,09
12,45	0,09
12,47	0,09
12,50	0,09
12,52	0,07
12,55	0,07
12,57	0,07
12,60	0,08
12,62	0,08
12,64	0,08
12,67	0,09
12,69	0,08
12,72	0,08
12,74	0,08
12,77	0,07
12,79	0,07
12,82	0,05
12,84	0,05
12,86	0,06
12,89	0,06
12,91	0,06
12,94	0,06
12,96	0,06
12,99	0,04
13,01	0,04
13,04	0,04
13,06	0,04
13,08	0,04
13,11	0,05
13,13	0,05
13,16	0,05
13,18	0,05
13,21	0,05
13,23	0,05
13,26	0,05
13,28	0,04
13,30	0,04
13,33	0,03
13,35	0,04
13,38	0,05
13,40	0,05
13,43	0,06
13,45	0,06
13,47	0,06
13,50	0,06
13,52	0,05
13,55	0,05
13,57	0,05
13,60	0,05
13,62	0,03
13,65	0,04
13,67	0,04
13,69	0,05
13,72	0,05
13,74	0,06
13,77	0,06
13,79	0,05
13,82	0,06
13,84	0,06
13,87	0,06
13,89	0,06
13,91	0,05
13,94	0,06
13,96	0,06
13,99	0,06
14,01	0,06
14,04	0,06
14,06	0,06
14,09	0,05
14,11	0,05
14,13	0,04
14,16	0,04
14,18	0,04
14,21	0,04
14,23	0,04
14,26	0,05
14,28	0,05
14,31	0,05
14,33	0,06
14,35	0,06
14,38	0,07
14,40	0,07
14,43	0,05
14,45	0,06
14,48	0,07
14,50	0,05
14,52	0,05
14,55	0,06
14,57	0,05
14,60	0,06
14,62	0,05
14,65	0,05
14,67	0,07
14,70	0,07
14,72	0,06
14,74	0,07
14,77	0,06
14,79	0,07
14,82	0,07
14,84	0,07
14,87	0,07
14,89	0,06
14,92	0,06
14,94	0,06
14,96	0,06
14,99	0,06
15,01	0,05
15,04	0,05
15,06	0,06
15,09	0,06
15,11	0,06
15,14	0,06
15,16	0,06
15,18	0,06
15,21	0,06
15,23	0,05
15,26	0,05
15,28	0,06
15,31	0,05
15,33	0,05
15,36	0,06
15,38	0,06
15,40	0,06
15,43	0,06
15,45	0,06
15,48	0,06
15,50	0,06
15,53	0,06
15,55	0,06
15,57	0,06
15,60	0,08
15,62	0,08
15,65	0,09
15,67	0,09
15,70	0,08
15,72	0,09
15,75	0,09
15,77	0,08
15,79	0,08
15,82	0,08
15,84	0,09
15,87	0,09
15,89	0,10
15,92	0,10
15,94	0,09
15,97	0,09
15,99	0,07
16,01	0,08
16,04	0,08
16,06	0,10
16,09	0,10
16,11	0,10
16,14	0,10
16,16	0,11
16,19	0,11
16,21	0,11
16,23	0,09
16,26	0,09
16,28	0,08
16,31	0,08
16,33	0,06
16,36	0,07
16,38	0,07
16,41	0,10
16,43	0,10
16,45	0,10
16,48	0,11
16,50	0,11
16,53	0,11
16,55	0,11
16,58	0,10
16,60	0,10
16,63	0,08
16,65	0,09
16,67	0,09
16,70	0,11
16,72	0,11
16,75	0,11
16,77	0,11
16,80	0,11
16,82	0,10
16,84	0,10
16,87	0,11
16,89	0,11
16,92	0,09
16,94	0,10
16,97	0,09
16,99	0,12
17,02	0,12
17,04	0,10
17,06	0,10
17,09	0,08
17,11	0,07
17,14	0,07
17,16	0,08
17,19	0,08
17,21	0,07
17,24	0,07
17,26	0,08
17,28	0,09
17,31	0,09
17,33	0,08
17,36	0,07
17,38	0,08
17,41	0,08
17,43	0,06
17,46	0,07
17,48	0,07
17,50	0,07
17,53	0,06
17,55	0,07
17,58	0,08
17,60	0,07
17,63	0,07
17,65	0,07
17,68	0,07
17,70	0,07
17,72	0,06
17,75	0,06
17,77	0,06
17,80	0,07
17,82	0,07
17,85	0,08
17,87	0,08
17,89	0,07
17,92	0,07
17,94	0,08
17,97	0,08
17,99	0,08
18,02	0,06
18,04	0,07
18,07	0,07
18,09	0,07
18,11	0,07
18,14	0,07
18,16	0,07
18,19	0,08
18,21	0,08
18,24	0,07
18,26	0,08
18,29	0,08
18,31	0,08
18,33	0,09
18,36	0,09
18,38	0,09
18,41	0,09
18,43	0,08
18,46	0,08
18,48	0,07
18,51	0,07
18,53	0,05
18,55	0,05
18,58	0,05
18,60	0,07
18,63	0,08
18,65	0,08
18,68	0,08
18,70	0,09
18,73	0,09
18,75	0,09
18,77	0,08
18,80	0,08
18,82	0,07
18,85	0,08
18,87	0,08
18,90	0,09
18,92	0,09
18,94	0,09
18,97	0,09
18,99	0,08
19,02	0,08
19,04	0,07
19,07	0,08
19,09	0,08
19,12	0,08
19,14	0,09
19,16	0,08
19,19	0,09
19,21	0,09
19,24	0,08
19,26	0,08
19,29	0,07
19,31	0,07
19,34	0,09
19,36	0,09
19,38	0,09
19,41	0,09
19,43	0,09
19,46	0,10
19,48	0,11
19,51	0,09
19,53	0,09
19,56	0,09
19,58	0,08
19,60	0,08
19,63	0,07
19,65	0,08
19,68	0,09
19,70	0,09
19,73	0,09
19,75	0,08
19,78	0,08
19,80	0,09
19,82	0,08
19,85	0,08
19,87	0,08
19,90	0,08
19,92	0,09
19,95	0,10
19,97	0,08
19,99	0,11
20,02	0,11
20,04	0,12
20,07	0,12
20,09	0,11
20,12	0,11
20,14	0,10
20,17	0,11
20,19	0,11
20,21	0,10
20,24	0,11
20,26	0,11
20,29	0,11
20,31	0,12
20,34	0,12
20,36	0,12
20,39	0,12
20,41	0,12
20,43	0,10
20,46	0,13
20,48	0,13
20,51	0,14
20,53	0,14
20,56	0,13
20,58	0,15
20,61	0,14
20,63	0,12
20,65	0,12
20,68	0,11
20,70	0,11
20,73	0,09
20,75	0,09
20,78	0,10
20,80	0,13
20,83	0,13
20,85	0,14
20,87	0,14
20,90	0,12
20,92	0,12
20,95	0,12
20,97	0,12
21,00	0,12
21,02	0,10
21,05	0,12
21,07	0,13
21,09	0,15
21,12	0,15
21,14	0,15
21,17	0,15
21,19	0,14
21,22	0,13
21,24	0,11
21,26	0,13
21,29	0,13
21,31	0,11
21,34	0,11
21,36	0,10
21,39	0,11
21,41	0,11
21,44	0,09
21,46	0,09
21,48	0,08
21,51	0,08
21,53	0,09
21,56	0,10
21,58	0,10
21,61	0,10
21,63	0,10
21,66	0,11
21,68	0,12
21,70	0,10
21,73	0,09
21,75	0,10
21,78	0,09
21,80	0,09
21,83	0,09
21,85	0,10
21,88	0,10
21,90	0,12
21,92	0,12
21,95	0,12
21,97	0,12
22,00	0,12
22,02	0,11
22,05	0,11
22,07	0,10
22,10	0,10
22,12	0,10
22,14	0,11
22,17	0,11
22,19	0,12
22,22	0,11
22,24	0,12
22,27	0,13
22,29	0,13
22,31	0,12
22,34	0,11
22,36	0,12
22,39	0,12
22,41	0,12
22,44	0,11
22,46	0,11
22,49	0,13
22,51	0,12
22,53	0,12
22,56	0,12
22,58	0,12
22,61	0,12
22,63	0,12
22,66	0,13
22,68	0,14
22,71	0,13
22,73	0,15
22,75	0,14
22,78	0,15
22,80	0,14
22,83	0,12
22,85	0,12
22,88	0,11
22,90	0,10
22,93	0,10
22,95	0,10
22,97	0,11
23,00	0,13
23,02	0,12
23,05	0,13
23,07	0,13
23,10	0,12
23,12	0,13
23,15	0,12
23,17	0,11
23,19	0,11
23,22	0,10
23,24	0,11
23,27	0,12
23,29	0,13
23,32	0,13
23,34	0,13
23,36	0,13
23,39	0,13
23,41	0,12
23,44	0,11
23,46	0,13
23,49	0,13
23,51	0,14
23,54	0,14
23,56	0,14
23,58	0,15
23,61	0,14
23,63	0,13
23,66	0,13
23,68	0,12
23,71	0,12
23,73	0,12
23,76	0,12
23,78	0,13
23,80	0,13
23,83	0,12
23,85	0,13
23,88	0,14
23,90	0,12
23,93	0,12
23,95	0,11
23,98	0,12
24,00	0,12
24,02	0,12
24,05	0,13
24,07	0,13
24,10	0,15
24,12	0,16
24,15	0,15
24,17	0,15
24,20	0,15
24,22	0,14
24,24	0,13
24,27	0,13
24,29	0,12
24,32	0,13
24,34	0,13
24,37	0,14
24,39	0,15
24,42	0,15
24,44	0,16
24,46	0,16
24,49	0,16
24,51	0,15
24,54	0,14
24,56	0,15
24,59	0,15
24,61	0,15
24,63	0,15
24,66	0,16
24,68	0,17
24,71	0,16
24,73	0,16
24,76	0,16
24,78	0,16
24,81	0,16
24,83	0,13
24,85	0,15
24,88	0,15
24,90	0,16
24,93	0,16
24,95	0,16
24,98	0,16
25,00	0,15
25,03	0,14
25,05	0,14
25,07	0,14
25,10	0,14
25,12	0,14
25,15	0,14
25,17	0,15
25,20	0,18
25,22	0,18
25,25	0,19
25,27	0,19
25,29	0,16
25,32	0,18
25,34	0,16
25,37	0,16
25,39	0,16
25,42	0,14
25,44	0,15
25,47	0,16
25,49	0,18
25,51	0,17
25,54	0,17
25,56	0,17
25,59	0,18
25,61	0,17
25,64	0,15
25,66	0,16
25,68	0,16
25,71	0,16
25,73	0,16
25,76	0,17
25,78	0,19
25,81	0,17
25,83	0,16
25,86	0,16
25,88	0,15
25,90	0,15
25,93	0,14
25,95	0,15
25,98	0,16
26,00	0,18
26,03	0,18
26,05	0,18
26,08	0,19
26,10	0,17
26,12	0,16
26,15	0,14
26,17	0,14
26,20	0,16
26,22	0,15
26,25	0,16
26,27	0,16
26,30	0,18
26,32	0,19
26,34	0,18
26,37	0,17
26,39	0,16
26,42	0,15
26,44	0,15
26,47	0,15
26,49	0,15
26,52	0,15
26,54	0,15
26,56	0,16
26,59	0,17
26,61	0,16
26,64	0,16
26,66	0,16
26,69	0,16
26,71	0,17
26,73	0,16
26,76	0,17
26,78	0,19
26,81	0,20
26,83	0,19
26,86	0,19
26,88	0,18
26,91	0,18
26,93	0,19
26,95	0,18
26,98	0,18
27,00	0,18
27,03	0,18
27,05	0,19
27,08	0,19
27,10	0,19
27,13	0,18
27,15	0,17
27,17	0,17
27,20	0,16
27,22	0,15
27,25	0,15
27,27	0,15
27,30	0,16
27,32	0,16
27,35	0,16
27,37	0,17
27,39	0,18
27,42	0,17
27,44	0,17
27,47	0,17
27,49	0,16
27,52	0,17
27,54	0,17
27,57	0,17
27,59	0,18
27,61	0,18
27,64	0,18
27,66	0,20
27,69	0,21
27,71	0,19
27,74	0,19
27,76	0,18
27,78	0,18
27,81	0,17
27,83	0,15
27,86	0,16
27,88	0,17
27,91	0,17
27,93	0,18
27,96	0,18
27,98	0,18
28,00	0,17
28,03	0,16
28,05	0,16
28,08	0,15
28,10	0,15
28,13	0,15
28,15	0,16
28,18	0,18
28,20	0,18
28,22	0,18
28,25	0,19
28,27	0,19
28,30	0,19
28,32	0,18
28,35	0,16
28,37	0,17
28,40	0,17
28,42	0,17
28,44	0,18
28,47	0,19
28,49	0,20
28,52	0,21
28,54	0,20
28,57	0,19
28,59	0,19
28,62	0,18
28,64	0,17
28,66	0,17
28,69	0,18
28,71	0,18
28,74	0,17
28,76	0,19
28,79	0,21
28,81	0,19
28,84	0,20
28,86	0,19
28,88	0,19
28,91	0,19
28,93	0,18
28,96	0,18
28,98	0,19
29,01	0,20
29,03	0,21
29,05	0,22
29,08	0,22
29,10	0,21
29,13	0,22
29,15	0,21
29,18	0,21
29,20	0,21
29,23	0,20
29,25	0,23
29,27	0,23
29,30	0,23
29,32	0,23
29,35	0,22
29,37	0,23
29,40	0,21
29,42	0,21
29,45	0,20
29,47	0,20
29,49	0,20
29,52	0,21
29,54	0,20
29,57	0,22
29,59	0,22
29,62	0,22
29,64	0,22
29,67	0,21
29,69	0,21
29,71	0,21
29,74	0,19
29,76	0,20
29,79	0,20
29,81	0,20
29,84	0,20
29,86	0,22
29,89	0,24
29,91	0,23
29,93	0,23
29,96	0,22
29,98	0,24
30,01	0,23
30,03	0,21
30,06	0,22
30,08	0,22
30,10	0,23
30,13	0,22
30,15	0,21
30,18	0,23
30,20	0,22
30,23	0,22
30,25	0,23
30,28	0,22
30,30	0,24
30,32	0,24
30,35	0,24
30,37	0,24
30,40	0,25
30,42	0,23
30,45	0,24
30,47	0,23
30,50	0,22
30,52	0,23
30,54	0,21
30,57	0,21
30,59	0,23
30,62	0,23
30,64	0,23
30,67	0,24
30,69	0,25
30,72	0,26
30,74	0,25
30,76	0,23
30,79	0,23
30,81	0,22
30,84	0,21
30,86	0,22
30,89	0,22
30,91	0,23
30,94	0,24
30,96	0,24
30,98	0,26
31,01	0,26
31,03	0,25
31,06	0,24
31,08	0,24
31,11	0,23
31,13	0,22
31,15	0,23
31,18	0,23
31,20	0,24
31,23	0,24
31,25	0,24
31,28	0,23
31,30	0,22
31,33	0,22
31,35	0,21
31,37	0,22
31,40	0,22
31,42	0,21
31,45	0,24
31,47	0,25
31,50	0,25
31,52	0,25
31,55	0,23
31,57	0,24
31,59	0,24
31,62	0,22
31,64	0,21
31,67	0,23
31,69	0,23
31,72	0,24
31,74	0,24
31,77	0,24
31,79	0,26
31,81	0,24
31,84	0,24
31,86	0,24
31,89	0,23
31,91	0,23
31,94	0,21
31,96	0,21
31,99	0,22
32,01	0,22
32,03	0,23
32,06	0,24
32,08	0,25
32,11	0,25
32,13	0,24
32,16	0,23
32,18	0,24
32,20	0,23
32,23	0,21
32,25	0,23
32,28	0,22
32,30	0,23
32,33	0,23
32,35	0,23
32,38	0,23
32,40	0,21
32,42	0,21
32,45	0,22
32,47	0,23
32,50	0,23
32,52	0,22
32,55	0,23
32,57	0,24
32,60	0,25
32,62	0,24
32,64	0,24
32,67	0,23
32,69	0,23
32,72	0,23
32,74	0,22
32,77	0,23
32,79	0,24
32,82	0,24
32,84	0,24
32,86	0,25
32,89	0,26
32,91	0,25
32,94	0,25
32,96	0,25
32,99	0,25
33,01	0,24
33,04	0,23
33,06	0,24
33,08	0,24
33,11	0,24
33,13	0,23
33,16	0,25
33,18	0,26
33,21	0,25
33,23	0,25
33,26	0,23
33,28	0,25
33,30	0,24
33,33	0,24
33,35	0,25
33,38	0,26
33,40	0,28
33,43	0,28
33,45	0,27
33,47	0,28
33,50	0,26
33,52	0,27
33,55	0,25
33,57	0,26
33,60	0,26
33,62	0,27
33,65	0,28
33,67	0,29
33,69	0,30
33,72	0,29
33,74	0,27
33,77	0,27
33,79	0,27
33,82	0,26
33,84	0,24
33,87	0,25
33,89	0,25
33,91	0,28
33,94	0,28
33,96	0,29
33,99	0,30
34,01	0,29
34,04	0,29
34,06	0,28
34,09	0,27
34,11	0,27
34,13	0,25
34,16	0,27
34,18	0,28
34,21	0,30
34,23	0,30
34,26	0,31
34,28	0,32
34,31	0,31
34,33	0,31
34,35	0,29
34,38	0,30
34,40	0,29
34,43	0,28
34,45	0,30
34,48	0,29
34,50	0,31
34,52	0,32
34,55	0,29
34,57	0,32
34,60	0,31
34,62	0,30
34,65	0,31
34,67	0,31
34,70	0,32
34,72	0,32
34,74	0,32
34,77	0,32
34,79	0,34
34,82	0,33
34,84	0,32
34,87	0,31
34,89	0,31
34,92	0,31
34,94	0,30
34,96	0,30
34,99	0,31
35,01	0,31
35,04	0,32
35,06	0,31
35,09	0,33
35,11	0,33
35,14	0,32
35,16	0,32
35,18	0,32
35,21	0,31
35,23	0,31
35,26	0,31
35,28	0,30
35,31	0,31
35,33	0,30
35,36	0,30
35,38	0,33
35,40	0,32
35,43	0,32
35,45	0,30
35,48	0,31
35,50	0,32
35,53	0,31
35,55	0,31
35,57	0,31
35,60	0,32
35,62	0,32
35,65	0,31
35,67	0,32
35,70	0,31
35,72	0,30
35,75	0,29
35,77	0,30
35,79	0,30
35,82	0,30
35,84	0,30
35,87	0,30
35,89	0,32
35,92	0,30
35,94	0,29
35,97	0,29
35,99	0,29
36,01	0,28
36,04	0,27
36,06	0,26
36,09	0,27
36,11	0,29
36,14	0,29
36,16	0,29
36,19	0,30
36,21	0,29
36,23	0,29
36,26	0,28
36,28	0,28
36,31	0,27
36,33	0,27
36,36	0,28
36,38	0,29
36,41	0,31
36,43	0,30
36,45	0,30
36,48	0,30
36,50	0,30
36,53	0,29
36,55	0,28
36,58	0,29
36,60	0,28
36,62	0,28
36,65	0,28
36,67	0,28
36,70	0,28
36,72	0,27
36,75	0,25
36,77	0,26
36,80	0,25
36,82	0,24
36,84	0,25
36,87	0,26
36,89	0,26
36,92	0,27
36,94	0,27
36,97	0,28
36,99	0,29
37,02	0,27
37,04	0,27
37,06	0,27
37,09	0,27
37,11	0,28
37,14	0,27
37,16	0,28
37,19	0,29
37,21	0,29
37,24	0,30
37,26	0,29
37,28	0,30
37,31	0,30
37,33	0,30
37,36	0,29
37,38	0,29
37,41	0,28
37,43	0,29
37,46	0,29
37,48	0,28
37,50	0,30
37,53	0,28
37,55	0,30
37,58	0,31
37,60	0,30
37,63	0,30
37,65	0,29
37,68	0,30
37,70	0,31
37,72	0,31
37,75	0,31
37,77	0,32
37,80	0,33
37,82	0,33
37,85	0,34
37,87	0,34
37,89	0,33
37,92	0,32
37,94	0,30
37,97	0,32
37,99	0,32
38,02	0,33
38,04	0,35
38,07	0,35
38,09	0,38
38,11	0,37
38,14	0,35
38,16	0,35
38,19	0,35
38,21	0,33
38,24	0,32
38,26	0,32
38,29	0,34
38,31	0,38
38,33	0,38
38,36	0,39
38,38	0,40
38,41	0,38
38,43	0,39
38,46	0,38
38,48	0,36
38,51	0,38
38,53	0,36
38,55	0,39
38,58	0,40
38,60	0,41
38,63	0,42
38,65	0,40
38,68	0,40
38,70	0,41
38,73	0,40
38,75	0,38
38,77	0,39
38,80	0,39
38,82	0,39
38,85	0,40
38,87	0,41
38,90	0,42
38,92	0,41
38,94	0,41
38,97	0,41
38,99	0,40
39,02	0,39
39,04	0,40
39,07	0,41
39,09	0,41
39,12	0,41
39,14	0,41
39,16	0,43
39,19	0,44
39,21	0,42
39,24	0,41
39,26	0,41
39,29	0,41
39,31	0,41
39,34	0,40
39,36	0,41
39,38	0,42
39,41	0,42
39,43	0,42
39,46	0,43
39,48	0,42
39,51	0,42
39,53	0,41
39,56	0,40
39,58	0,40
39,60	0,40
39,63	0,40
39,65	0,40
39,68	0,40
39,70	0,40
39,73	0,39
39,75	0,39
39,78	0,40
39,80	0,40
39,82	0,39
39,85	0,39
39,87	0,39
39,90	0,41
39,92	0,40
39,95	0,38
39,97	0,38
39,99	0,39
40,02	0,38
40,04	0,38
40,07	0,37
40,09	0,37
40,12	0,37
40,14	0,37
40,17	0,38
40,19	0,38
40,21	0,37
40,24	0,38
40,26	0,38
40,29	0,39
40,31	0,37
40,34	0,36
40,36	0,36
40,39	0,35
40,41	0,34
40,43	0,35
40,46	0,34
40,48	0,34
40,51	0,36
40,53	0,35
40,56	0,35
40,58	0,34
40,61	0,32
40,63	0,33
40,65	0,32
40,68	0,30
40,70	0,31
40,73	0,31
40,75	0,31
40,78	0,32
40,80	0,33
40,83	0,32
40,85	0,32
40,87	0,31
40,90	0,32
40,92	0,32
40,95	0,30
40,97	0,31
41,00	0,31
41,02	0,32
41,05	0,31
41,07	0,31
41,09	0,33
41,12	0,32
41,14	0,31
41,17	0,31
41,19	0,29
41,22	0,30
41,24	0,30
41,26	0,29
41,29	0,30
41,31	0,30
41,34	0,30
41,36	0,31
41,39	0,31
41,41	0,29
41,44	0,30
41,46	0,29
41,48	0,30
41,51	0,30
41,53	0,30
41,56	0,31
41,58	0,32
41,61	0,33
41,63	0,34
41,66	0,33
41,68	0,32
41,70	0,32
41,73	0,31
41,75	0,30
41,78	0,30
41,80	0,30
41,83	0,30
41,85	0,31
41,88	0,32
41,90	0,35
41,92	0,33
41,95	0,34
41,97	0,33
42,00	0,35
42,02	0,33
42,05	0,32
42,07	0,34
42,10	0,36
42,12	0,37
42,14	0,37
42,17	0,38
42,19	0,40
42,22	0,39
42,24	0,39
42,27	0,39
42,29	0,39
42,31	0,39
42,34	0,37
42,36	0,40
42,39	0,41
42,41	0,41
42,44	0,41
42,46	0,41
42,49	0,42
42,51	0,41
42,53	0,41
42,56	0,40
42,58	0,41
42,61	0,41
