Voltage U1	Corriente IA
7,00	0,16
7,03	0,17
7,05	0,14
7,08	0,13
7,10	0,13
7,13	0,12
7,15	0,12
7,17	0,12
7,20	0,13
7,22	0,14
7,25	0,15
7,27	0,15
7,30	0,16
7,32	0,16
7,35	0,14
7,37	0,14
7,39	0,13
7,42	0,14
7,44	0,14
7,47	0,13
7,49	0,14
7,52	0,14
7,54	0,15
7,57	0,15
7,59	0,14
7,61	0,14
7,64	0,13
7,66	0,13
7,69	0,11
7,71	0,12
7,74	0,12
7,76	0,13
7,78	0,13
7,81	0,11
7,83	0,13
7,86	0,13
7,88	0,11
7,91	0,11
7,93	0,10
7,96	0,10
7,98	0,09
8,00	0,10
8,03	0,10
8,05	0,10
8,08	0,10
8,10	0,10
8,13	0,10
8,15	0,09
8,18	0,08
8,20	0,08
8,22	0,08
8,25	0,08
8,27	0,07
8,30	0,08
8,32	0,09
8,35	0,09
8,37	0,09
8,40	0,08
8,42	0,08
8,44	0,08
8,47	0,08
8,49	0,07
8,52	0,07
8,54	0,07
8,57	0,08
8,59	0,08
8,62	0,08
8,64	0,10
8,66	0,10
8,69	0,10
8,71	0,10
8,74	0,09
8,76	0,09
8,79	0,08
8,81	0,07
8,84	0,07
8,86	0,07
8,88	0,08
8,91	0,09
8,93	0,10
8,96	0,09
8,98	0,09
9,01	0,09
9,03	0,10
9,05	0,10
9,08	0,09
9,10	0,12
9,13	0,11
9,15	0,14
9,18	0,14
9,20	0,15
9,23	0,16
9,25	0,14
9,27	0,12
9,30	0,12
9,32	0,11
9,35	0,11
9,37	0,11
9,40	0,12
9,42	0,14
9,45	0,16
9,47	0,16
9,49	0,18
9,52	0,18
9,54	0,15
9,57	0,15
9,59	0,13
9,62	0,14
9,64	0,14
9,67	0,14
9,69	0,15
9,71	0,17
9,74	0,19
9,76	0,19
9,79	0,18
9,81	0,18
9,84	0,17
9,86	0,17
9,89	0,16
9,91	0,17
9,93	0,17
9,96	0,19
9,98	0,19
10,01	0,20
10,03	0,22
10,06	0,20
10,08	0,20
10,10	0,21
10,13	0,22
10,15	0,22
10,18	0,21
10,20	0,23
10,23	0,26
10,25	0,27
10,28	0,26
10,30	0,26
10,32	0,27
10,35	0,26
10,37	0,26
10,40	0,24
10,42	0,27
10,45	0,27
10,47	0,27
10,50	0,30
10,52	0,32
10,54	0,34
10,57	0,34
10,59	0,34
10,62	0,35
10,64	0,33
10,67	0,33
10,69	0,31
10,72	0,33
10,74	0,34
10,76	0,36
10,79	0,37
10,81	0,39
10,84	0,42
10,86	0,41
10,89	0,42
10,91	0,41
10,94	0,42
10,96	0,41
10,98	0,41
11,01	0,42
11,03	0,44
11,06	0,45
11,08	0,46
11,11	0,47
11,13	0,49
11,15	0,48
11,18	0,48
11,20	0,46
11,23	0,48
11,25	0,48
11,28	0,46
11,30	0,48
11,33	0,50
11,35	0,52
11,37	0,51
11,40	0,51
11,42	0,51
11,45	0,50
11,47	0,49
11,50	0,48
11,52	0,47
11,55	0,47
11,57	0,49
11,59	0,51
11,62	0,52
11,64	0,54
11,67	0,52
11,69	0,51
11,72	0,50
11,74	0,47
11,77	0,46
11,79	0,41
11,81	0,43
11,84	0,44
11,86	0,44
11,89	0,45
11,91	0,45
11,94	0,45
11,96	0,44
11,99	0,42
12,01	0,39
12,03	0,38
12,06	0,36
12,08	0,33
12,11	0,34
12,13	0,38
12,16	0,37
12,18	0,38
12,21	0,35
12,23	0,37
12,25	0,33
12,28	0,31
12,30	0,27
12,33	0,25
12,35	0,25
12,38	0,23
12,40	0,23
12,42	0,24
12,45	0,24
12,47	0,22
12,50	0,21
12,52	0,20
12,55	0,19
12,57	0,19
12,60	0,17
12,62	0,18
12,64	0,17
12,67	0,16
12,69	0,18
12,72	0,17
12,74	0,17
12,77	0,16
12,79	0,14
12,82	0,14
12,84	0,13
12,86	0,12
12,89	0,11
12,91	0,10
12,94	0,11
12,96	0,11
12,99	0,11
13,01	0,12
13,04	0,12
13,06	0,11
13,08	0,11
13,11	0,11
13,13	0,11
13,16	0,11
13,18	0,10
13,21	0,11
13,23	0,12
13,26	0,11
13,28	0,11
13,30	0,12
13,33	0,13
13,35	0,13
13,38	0,13
13,40	0,12
13,43	0,14
13,45	0,14
13,47	0,13
13,50	0,14
13,52	0,14
13,55	0,16
13,57	0,17
13,60	0,17
13,62	0,17
13,65	0,16
13,67	0,16
13,69	0,16
13,72	0,16
13,74	0,16
13,77	0,17
13,79	0,19
13,82	0,22
13,84	0,24
13,87	0,23
13,89	0,25
13,91	0,25
13,94	0,24
13,96	0,24
13,99	0,22
14,01	0,24
14,04	0,26
14,06	0,27
14,09	0,29
14,11	0,31
14,13	0,33
14,16	0,34
14,18	0,34
14,21	0,32
14,23	0,33
14,26	0,33
14,28	0,32
14,31	0,35
14,33	0,36
14,35	0,39
14,38	0,40
14,40	0,41
14,43	0,45
14,45	0,45
14,48	0,44
14,50	0,44
14,52	0,45
14,55	0,47
14,57	0,47
14,60	0,49
14,62	0,52
14,65	0,54
14,67	0,54
14,70	0,55
14,72	0,56
14,74	0,56
14,77	0,57
14,79	0,55
14,82	0,58
14,84	0,61
14,87	0,62
14,89	0,65
14,92	0,67
14,94	0,69
14,96	0,69
14,99	0,69
15,01	0,69
15,04	0,70
15,06	0,70
15,09	0,70
15,11	0,73
15,14	0,76
15,16	0,79
15,18	0,79
15,21	0,82
15,23	0,84
15,26	0,84
15,28	0,85
15,31	0,84
15,33	0,86
15,36	0,88
15,38	0,88
15,40	0,90
15,43	0,93
15,45	0,94
15,48	0,95
15,50	0,96
15,53	0,98
15,55	0,97
15,57	0,97
15,60	0,96
15,62	1,01
15,65	1,02
15,67	1,03
15,70	1,05
15,72	1,06
15,75	1,09
15,77	1,08
15,79	1,08
15,82	1,07
15,84	1,06
15,87	1,07
15,89	1,07
15,92	1,10
15,94	1,12
15,97	1,14
15,99	1,16
16,01	1,17
16,04	1,18
16,06	1,17
16,09	1,17
16,11	1,15
16,14	1,15
16,16	1,13
16,19	1,11
16,21	1,13
16,23	1,14
16,26	1,16
16,28	1,14
16,31	1,14
16,33	1,15
16,36	1,14
16,38	1,11
16,41	1,07
16,43	1,06
16,45	1,04
16,48	1,01
16,50	1,00
16,53	0,99
16,55	0,99
16,58	0,94
16,60	0,92
16,63	0,92
16,65	0,87
16,67	0,85
16,70	0,81
16,72	0,78
16,75	0,79
16,77	0,74
16,80	0,73
16,82	0,70
16,84	0,68
16,87	0,65
16,89	0,62
16,92	0,60
16,94	0,56
16,97	0,55
16,99	0,51
17,02	0,50
17,04	0,48
17,06	0,46
17,09	0,45
17,11	0,44
17,14	0,42
17,16	0,39
17,19	0,35
17,21	0,33
17,24	0,30
17,26	0,27
17,28	0,24
17,31	0,23
17,33	0,21
17,36	0,22
17,38	0,21
17,41	0,23
17,43	0,21
17,46	0,22
17,48	0,19
17,50	0,18
17,53	0,16
17,55	0,16
17,58	0,12
17,60	0,13
17,63	0,10
17,65	0,12
17,68	0,12
17,70	0,13
17,72	0,12
17,75	0,12
17,77	0,13
17,80	0,13
17,82	0,16
17,85	0,20
17,87	0,22
17,89	0,23
17,92	0,22
17,94	0,25
17,97	0,24
17,99	0,23
18,02	0,19
18,04	0,17
18,07	0,17
18,09	0,18
18,11	0,20
18,14	0,20
18,16	0,22
18,19	0,22
18,21	0,26
18,24	0,28
18,26	0,27
18,29	0,28
18,31	0,28
18,33	0,29
18,36	0,30
18,38	0,29
18,41	0,32
18,43	0,34
18,46	0,37
18,48	0,39
18,51	0,40
18,53	0,43
18,55	0,44
18,58	0,44
18,60	0,44
18,63	0,45
18,65	0,44
18,68	0,45
18,70	0,46
18,73	0,47
18,75	0,51
18,77	0,51
18,80	0,54
18,82	0,58
18,85	0,58
18,87	0,60
18,90	0,59
18,92	0,62
18,94	0,65
18,97	0,65
18,99	0,68
19,02	0,71
19,04	0,74
19,07	0,75
19,09	0,75
19,12	0,76
19,14	0,77
19,16	0,77
19,19	0,77
19,21	0,81
19,24	0,84
19,26	0,86
19,29	0,89
19,31	0,92
19,34	0,95
19,36	0,95
19,38	0,95
19,41	0,95
19,43	0,97
19,46	0,97
19,48	0,98
19,51	1,01
19,53	1,03
19,56	1,08
19,58	1,10
19,60	1,12
19,63	1,16
19,65	1,17
19,68	1,17
19,70	1,17
19,73	1,19
19,75	1,21
19,78	1,22
19,80	1,24
19,82	1,27
19,85	1,32
19,87	1,33
19,90	1,35
19,92	1,36
19,95	1,36
19,97	1,37
19,99	1,36
20,02	1,41
20,04	1,43
20,07	1,46
20,09	1,49
20,12	1,50
20,14	1,54
20,17	1,54
20,19	1,54
20,21	1,55
20,24	1,55
20,26	1,56
20,29	1,59
20,31	1,62
20,34	1,64
20,36	1,67
20,39	1,68
20,41	1,72
20,43	1,75
20,46	1,74
20,48	1,74
20,51	1,74
20,53	1,76
20,56	1,78
20,58	1,79
20,61	1,82
20,63	1,84
20,65	1,87
20,68	1,88
20,70	1,88
20,73	1,89
20,75	1,89
20,78	1,87
20,80	1,86
20,83	1,88
20,85	1,87
20,87	1,87
20,90	1,88
20,92	1,88
20,95	1,90
20,97	1,86
21,00	1,86
21,02	1,86
21,05	1,83
21,07	1,81
21,09	1,77
21,12	1,77
21,14	1,77
21,17	1,75
21,19	1,73
21,22	1,70
21,24	1,67
21,26	1,61
21,29	1,58
21,31	1,53
21,34	1,50
21,36	1,47
21,39	1,42
21,41	1,40
21,44	1,38
21,46	1,33
21,48	1,31
21,51	1,23
21,53	1,20
21,56	1,13
21,58	1,09
21,61	1,04
21,63	0,99
21,66	0,94
21,68	0,89
21,70	0,85
21,73	0,80
21,75	0,78
21,78	0,73
21,80	0,68
21,83	0,64
21,85	0,60
21,88	0,56
21,90	0,53
21,92	0,49
21,95	0,46
21,97	0,43
22,00	0,42
22,02	0,40
22,05	0,38
22,07	0,34
22,10	0,32
22,12	0,29
22,14	0,26
22,17	0,24
22,19	0,20
22,22	0,21
22,24	0,19
22,27	0,20
22,29	0,19
22,31	0,19
22,34	0,20
22,36	0,19
22,39	0,18
22,41	0,18
22,44	0,17
22,46	0,16
22,49	0,15
22,51	0,17
22,53	0,17
22,56	0,18
22,58	0,18
22,61	0,20
22,63	0,22
22,66	0,21
22,68	0,21
22,71	0,21
22,73	0,21
22,75	0,23
22,78	0,22
22,80	0,24
22,83	0,26
22,85	0,29
22,88	0,31
22,90	0,33
22,93	0,33
22,95	0,34
22,97	0,34
23,00	0,35
23,02	0,37
23,05	0,39
23,07	0,41
23,10	0,45
23,12	0,48
23,15	0,52
23,17	0,52
23,19	0,54
23,22	0,57
23,24	0,57
23,27	0,58
23,29	0,58
23,32	0,61
23,34	0,65
23,36	0,67
23,39	0,68
23,41	0,73
23,44	0,76
23,46	0,77
23,49	0,79
23,51	0,81
23,54	0,84
23,56	0,85
23,58	0,85
23,61	0,90
23,63	0,93
23,66	0,96
23,68	0,99
23,71	1,00
23,73	1,06
23,76	1,06
23,78	1,07
23,80	1,09
23,83	1,10
23,85	1,12
23,88	1,14
23,90	1,15
23,93	1,20
23,95	1,23
23,98	1,24
24,00	1,27
24,02	1,29
24,05	1,30
24,07	1,33
24,10	1,33
24,12	1,38
24,15	1,42
24,17	1,44
24,20	1,48
24,22	1,52
24,24	1,57
24,27	1,58
24,29	1,60
24,32	1,62
24,34	1,65
24,37	1,67
24,39	1,67
24,42	1,70
24,44	1,73
24,46	1,77
24,49	1,79
24,51	1,83
24,54	1,86
24,56	1,88
24,59	1,90
24,61	1,92
24,63	1,94
24,66	1,96
24,68	1,98
24,71	2,02
24,73	2,05
24,76	2,09
24,78	2,11
24,81	2,15
24,83	2,19
24,85	2,19
24,88	2,21
24,90	2,21
24,93	2,26
24,95	2,30
24,98	2,33
25,00	2,37
25,03	2,40
25,05	2,45
25,07	2,47
25,10	2,50
25,12	2,50
25,15	2,51
25,17	2,52
25,20	2,52
25,22	2,56
25,25	2,59
25,27	2,63
25,29	2,65
25,32	2,67
25,34	2,72
25,37	2,72
25,39	2,72
25,42	2,72
25,44	2,73
25,47	2,74
25,49	2,75
25,51	2,78
25,54	2,80
25,56	2,83
25,59	2,82
25,61	2,84
25,64	2,85
25,66	2,82
25,68	2,82
25,71	2,78
25,73	2,79
25,76	2,78
25,78	2,75
25,81	2,76
25,83	2,75
25,86	2,74
25,88	2,70
25,90	2,63
25,93	2,64
25,95	2,58
25,98	2,54
26,00	2,49
26,03	2,45
26,05	2,43
26,08	2,40
26,10	2,34
26,12	2,29
26,15	2,25
26,17	2,17
26,20	2,10
26,22	2,00
26,25	1,92
26,27	1,87
26,30	1,78
26,32	1,72
26,34	1,68
26,37	1,61
26,39	1,60
26,42	1,53
26,44	1,46
26,47	1,39
26,49	1,32
26,52	1,23
26,54	1,18
26,56	1,11
26,59	1,04
26,61	1,00
26,64	0,93
26,66	0,91
26,69	0,84
26,71	0,79
26,73	0,75
26,76	0,67
26,78	0,63
26,81	0,58
26,83	0,53
26,86	0,49
26,88	0,44
26,91	0,43
26,93	0,42
26,95	0,41
26,98	0,38
27,00	0,36
27,03	0,36
27,05	0,32
27,08	0,30
27,10	0,26
27,13	0,25
27,15	0,24
27,17	0,23
27,20	0,24
27,22	0,24
27,25	0,26
27,27	0,27
27,30	0,27
27,32	0,27
27,35	0,25
27,37	0,25
27,39	0,24
27,42	0,26
27,44	0,27
27,47	0,28
27,49	0,31
27,52	0,33
27,54	0,37
27,57	0,38
27,59	0,40
27,61	0,42
27,64	0,43
27,66	0,44
27,69	0,45
27,71	0,48
27,74	0,51
27,76	0,54
27,78	0,57
27,81	0,60
27,83	0,63
27,86	0,64
27,88	0,67
27,91	0,70
27,93	0,72
27,96	0,74
27,98	0,76
28,00	0,82
28,03	0,86
28,05	0,89
28,08	0,92
28,10	0,94
28,13	0,98
28,15	0,99
28,18	1,01
28,20	1,03
28,22	1,06
28,25	1,09
28,27	1,14
28,30	1,18
28,32	1,24
28,35	1,28
28,37	1,31
28,40	1,34
28,42	1,37
28,44	1,38
28,47	1,41
28,49	1,43
28,52	1,48
28,54	1,52
28,57	1,55
28,59	1,60
28,62	1,66
28,64	1,70
28,66	1,73
28,69	1,76
28,71	1,77
28,74	1,81
28,76	1,83
28,79	1,84
28,81	1,89
28,84	1,93
28,86	1,97
28,88	2,02
28,91	2,06
28,93	2,12
28,96	2,14
28,98	2,17
29,01	2,21
29,03	2,25
29,05	2,28
29,08	2,31
29,10	2,35
29,13	2,40
29,15	2,45
29,18	2,48
29,20	2,51
29,23	2,55
29,25	2,58
29,27	2,61
29,30	2,62
29,32	2,67
29,35	2,72
29,37	2,76
29,40	2,81
29,42	2,85
29,45	2,92
29,47	2,95
29,49	2,97
29,52	3,00
29,54	3,03
29,57	3,06
29,59	3,09
29,62	3,14
29,64	3,17
29,67	3,22
29,69	3,24
29,71	3,29
29,74	3,34
29,76	3,36
29,79	3,38
29,81	3,40
29,84	3,45
29,86	3,49
29,89	3,52
29,91	3,58
29,93	3,62
29,96	3,67
29,98	3,69
30,01	3,72
30,03	3,76
30,06	3,77
30,08	3,78
30,10	3,79
30,13	3,83
30,15	3,86
30,18	3,89
30,20	3,94
30,23	3,97
30,25	4,01
30,28	4,03
30,30	4,02
30,32	4,07
30,35	4,05
30,37	4,06
30,40	4,04
30,42	4,05
30,45	4,07
30,47	4,10
30,50	4,10
30,52	4,10
30,54	4,10
30,57	4,08
30,59	4,06
30,62	4,03
30,64	4,00
30,67	3,97
30,69	3,93
30,72	3,91
30,74	3,88
30,76	3,85
30,79	3,80
30,81	3,74
30,84	3,69
30,86	3,63
30,89	3,57
30,91	3,50
30,94	3,45
30,96	3,39
30,98	3,33
31,01	3,26
31,03	3,17
31,06	3,10
31,08	2,98
31,11	2,89
31,13	2,78
31,15	2,66
31,18	2,57
31,20	2,47
31,23	2,40
31,25	2,33
31,28	2,24
31,30	2,17
31,33	2,09
31,35	2,01
31,37	1,88
31,40	1,78
31,42	1,68
31,45	1,57
31,47	1,49
31,50	1,40
31,52	1,34
31,55	1,29
31,57	1,22
31,59	1,19
31,62	1,13
31,64	1,09
31,67	1,01
31,69	0,95
31,72	0,89
31,74	0,83
31,77	0,75
31,79	0,69
31,81	0,67
31,84	0,63
31,86	0,62
31,89	0,59
31,91	0,57
31,94	0,59
31,96	0,55
31,99	0,53
32,01	0,50
32,03	0,48
32,06	0,49
32,08	0,46
32,11	0,46
32,13	0,47
32,16	0,49
32,18	0,49
32,20	0,49
32,23	0,51
32,25	0,50
32,28	0,50
32,30	0,49
32,33	0,51
32,35	0,52
32,38	0,54
32,40	0,58
32,42	0,61
32,45	0,66
32,47	0,67
32,50	0,67
32,52	0,71
32,55	0,71
32,57	0,72
32,60	0,73
32,62	0,77
32,64	0,81
32,67	0,87
32,69	0,92
32,72	0,96
32,74	1,01
32,77	1,03
32,79	1,07
32,82	1,09
32,84	1,11
32,86	1,13
32,89	1,15
32,91	1,21
32,94	1,26
32,96	1,32
32,99	1,37
33,01	1,42
33,04	1,48
33,06	1,51
33,08	1,54
33,11	1,57
33,13	1,61
33,16	1,64
33,18	1,66
33,21	1,72
33,23	1,77
33,26	1,83
33,28	1,87
33,30	1,91
33,33	1,97
33,35	2,00
33,38	2,04
33,40	2,09
33,43	2,13
33,45	2,19
33,47	2,23
33,50	2,28
33,52	2,35
33,55	2,42
33,57	2,45
33,60	2,50
33,62	2,54
33,65	2,58
33,67	2,62
33,69	2,65
33,72	2,71
33,74	2,76
33,77	2,80
33,79	2,86
33,82	2,93
33,84	2,98
33,87	3,02
33,89	3,06
33,91	3,10
33,94	3,16
33,96	3,18
33,99	3,21
34,01	3,27
34,04	3,32
34,06	3,38
34,09	3,41
34,11	3,46
34,13	3,54
34,16	3,58
34,18	3,62
34,21	3,66
34,23	3,72
34,26	3,78
34,28	3,82
34,31	3,87
34,33	3,94
34,35	4,00
34,38	4,04
34,40	4,08
34,43	4,15
34,45	4,18
34,48	4,24
34,50	4,27
34,52	4,33
34,55	4,40
34,57	4,43
34,60	4,49
34,62	4,54
34,65	4,59
34,67	4,63
34,70	4,66
34,72	4,71
34,74	4,76
34,77	4,80
34,79	4,85
34,82	4,89
34,84	4,95
34,87	5,02
34,89	5,05
34,92	5,09
34,94	5,14
34,96	5,16
34,99	5,21
35,01	5,23
35,04	5,26
35,06	5,30
35,09	5,32
35,11	5,36
35,14	5,40
35,16	5,39
35,18	5,41
35,21	5,42
35,23	5,44
35,26	5,46
35,28	5,46
35,31	5,45
35,33	5,51
35,36	5,49
35,38	5,52
35,40	5,49
35,43	5,50
35,45	5,50
35,48	5,43
35,50	5,42
35,53	5,37
35,55	5,32
35,57	5,28
35,60	5,23
35,62	5,21
35,65	5,18
35,67	5,13
35,70	5,07
35,72	5,02
35,75	4,96
35,77	4,83
35,79	4,73
35,82	4,62
35,84	4,54
35,87	4,45
35,89	4,34
35,92	4,28
35,94	4,20
35,97	4,14
35,99	4,03
36,01	3,92
36,04	3,82
36,06	3,67
36,09	3,54
36,11	3,39
36,14	3,29
36,16	3,18
36,19	3,06
36,21	2,97
36,23	2,89
36,26	2,82
36,28	2,70
36,31	2,58
36,33	2,51
36,36	2,37
36,38	2,27
36,41	2,13
36,43	2,07
36,45	2,01
36,48	1,93
36,50	1,86
36,53	1,80
36,55	1,75
36,58	1,66
36,60	1,58
36,62	1,52
36,65	1,43
36,67	1,37
36,70	1,27
36,72	1,25
36,75	1,21
36,77	1,16
36,80	1,16
36,82	1,11
36,84	1,11
36,87	1,06
36,89	1,03
36,92	1,00
36,94	0,97
36,97	0,92
36,99	0,89
37,02	0,88
37,04	0,88
37,06	0,89
37,09	0,89
37,11	0,89
37,14	0,91
37,16	0,90
37,19	0,91
37,21	0,91
37,24	0,91
37,26	0,93
37,28	0,92
37,31	0,96
37,33	0,99
37,36	1,03
37,38	1,05
37,41	1,07
37,43	1,11
37,46	1,14
37,48	1,15
37,50	1,16
37,53	1,20
37,55	1,23
37,58	1,27
37,60	1,32
37,63	1,37
37,65	1,44
37,68	1,47
37,70	1,52
37,72	1,57
37,75	1,59
37,77	1,62
37,80	1,65
37,82	1,70
37,85	1,75
37,87	1,79
37,89	1,86
37,92	1,94
37,94	2,01
37,97	2,04
37,99	2,09
38,02	2,12
38,04	2,17
38,07	2,22
38,09	2,26
38,11	2,34
38,14	2,41
38,16	2,49
38,19	2,56
38,21	2,63
38,24	2,70
38,26	2,75
38,29	2,78
38,31	2,83
38,33	2,89
38,36	2,94
38,38	2,98
38,41	3,05
38,43	3,12
38,46	3,22
38,48	3,27
38,51	3,34
38,53	3,40
38,55	3,46
38,58	3,53
38,60	3,58
38,63	3,62
38,65	3,72
38,68	3,76
38,70	3,86
38,73	3,92
38,75	3,98
38,77	4,05
38,80	4,13
38,82	4,20
38,85	4,26
38,87	4,33
38,90	4,38
38,92	4,47
38,94	4,53
38,97	4,59
38,99	4,64
39,02	4,70
39,04	4,76
39,07	4,81
39,09	4,87
39,12	4,94
39,14	5,00
39,16	5,08
39,19	5,15
39,21	5,22
39,24	5,29
39,26	5,36
39,29	5,41
39,31	5,48
39,34	5,54
39,36	5,59
39,38	5,66
39,41	5,72
39,43	5,80
39,46	5,87
39,48	5,93
39,51	6,00
39,53	6,08
39,56	6,16
39,58	6,21
39,60	6,26
39,63	6,31
39,65	6,37
39,68	6,42
39,70	6,45
39,73	6,53
39,75	6,57
39,78	6,66
39,80	6,70
39,82	6,77
39,85	6,83
39,87	6,85
39,90	6,90
39,92	6,94
39,95	6,98
39,97	7,00
39,99	7,03
40,02	7,09
40,04	7,14
40,07	7,20
40,09	7,20
40,12	7,24
40,14	7,27
40,17	7,25
40,19	7,25
40,21	7,21
40,24	7,23
40,26	7,24
40,29	7,22
40,31	7,24
40,34	7,24
40,36	7,24
40,39	7,22
40,41	7,18
40,43	7,13
40,46	7,08
40,48	7,01
40,51	6,94
40,53	6,92
40,56	6,86
40,58	6,82
40,61	6,77
40,63	6,70
40,65	6,66
40,68	6,53
40,70	6,42
40,73	6,30
40,75	6,19
40,78	6,10
40,80	5,98
40,83	5,90
40,85	5,83
40,87	5,75
40,90	5,67
40,92	5,55
40,95	5,42
40,97	5,27
41,00	5,14
41,02	4,98
41,05	4,85
41,07	4,72
41,09	4,60
41,12	4,53
41,14	4,42
41,17	4,33
41,19	4,21
41,22	4,08
41,24	3,97
41,26	3,81
41,29	3,68
41,31	3,52
41,34	3,40
41,36	3,30
41,39	3,19
41,41	3,12
41,44	3,03
41,46	2,96
41,48	2,86
41,51	2,77
41,53	2,69
41,56	2,57
41,58	2,48
41,61	2,36
41,63	2,30
41,66	2,24
41,68	2,17
41,70	2,13
41,73	2,09
41,75	2,06
41,78	2,00
41,80	1,94
41,83	1,89
41,85	1,83
41,88	1,78
41,90	1,71
41,92	1,69
41,95	1,66
41,97	1,65
42,00	1,66
42,02	1,63
42,05	1,64
42,07	1,61
42,10	1,60
42,12	1,60
42,14	1,58
42,17	1,58
42,19	1,58
42,22	1,61
42,24	1,64
42,27	1,65
42,29	1,68
42,31	1,70
42,34	1,74
42,36	1,74
42,39	1,76
42,41	1,79
42,44	1,82
42,46	1,87
42,49	1,90
42,51	1,96
42,53	2,01
42,56	2,07
42,58	2,13
42,61	2,16
