Voltage U1	Corriente IA
7,00	0,05
7,03	0,05
7,05	0,06
7,08	0,06
7,10	0,04
7,13	0,05
7,15	0,05
7,17	0,05
7,20	0,05
7,22	0,05
7,25	0,05
7,27	0,05
7,30	0,05
7,32	0,05
7,35	0,03
7,37	0,03
7,39	0,03
7,42	0,04
7,44	0,04
7,47	0,05
7,49	0,05
7,52	0,07
7,54	0,07
7,57	0,05
7,59	0,04
7,61	0,04
7,64	0,05
7,66	0,05
7,69	0,04
7,71	0,04
7,74	0,05
7,76	0,07
7,78	0,07
7,81	0,08
7,83	0,08
7,86	0,08
7,88	0,08
7,91	0,08
7,93	0,08
7,96	0,08
7,98	0,09
8,00	0,09
8,03	0,09
8,05	0,10
8,08	0,10
8,10	0,10
8,13	0,10
8,15	0,09
8,18	0,09
8,20	0,08
8,22	0,09
8,25	0,09
8,27	0,10
8,30	0,11
8,32	0,11
8,35	0,11
8,37	0,10
8,40	0,09
8,42	0,09
8,44	0,09
8,47	0,09
8,49	0,10
8,52	0,11
8,54	0,11
8,57	0,12
8,59	0,12
8,62	0,11
8,64	0,11
8,66	0,08
8,69	0,07
8,71	0,07
8,74	0,07
8,76	0,07
8,79	0,09
8,81	0,09
8,84	0,10
8,86	0,12
8,88	0,12
8,91	0,12
8,93	0,12
8,96	0,11
8,98	0,11
9,01	0,09
9,03	0,10
9,05	0,10
9,08	0,10
9,10	0,10
9,13	0,11
9,15	0,12
9,18	0,12
9,20	0,12
9,23	0,12
9,25	0,12
9,27	0,13
9,30	0,09
9,32	0,10
9,35	0,10
9,37	0,11
9,40	0,11
9,42	0,11
9,45	0,11
9,47	0,10
9,49	0,09
9,52	0,09
9,54	0,07
9,57	0,07
9,59	0,05
9,62	0,07
9,64	0,07
9,67	0,09
9,69	0,09
9,71	0,09
9,74	0,10
9,76	0,09
9,79	0,09
9,81	0,08
9,84	0,08
9,86	0,09
9,89	0,09
9,91	0,09
9,93	0,10
9,96	0,10
9,98	0,10
10,01	0,10
10,03	0,09
10,06	0,08
10,08	0,08
10,10	0,07
10,13	0,09
10,15	0,08
10,18	0,09
10,20	0,09
10,23	0,11
10,25	0,11
10,28	0,10
10,30	0,10
10,32	0,10
10,35	0,10
10,37	0,10
10,40	0,08
10,42	0,09
10,45	0,10
10,47	0,10
10,50	0,10
10,52	0,10
10,54	0,10
10,57	0,10
10,59	0,10
10,62	0,10
10,64	0,11
10,67	0,11
10,69	0,11
10,72	0,13
10,74	0,14
10,76	0,14
10,79	0,13
10,81	0,12
10,84	0,13
10,86	0,11
10,89	0,10
10,91	0,09
10,94	0,10
10,96	0,10
10,98	0,11
11,01	0,11
11,03	0,12
11,06	0,13
11,08	0,12
11,11	0,12
11,13	0,12
11,15	0,11
11,18	0,11
11,20	0,10
11,23	0,11
11,25	0,12
11,28	0,11
11,30	0,11
11,33	0,12
11,35	0,13
11,37	0,13
11,40	0,12
11,42	0,12
11,45	0,14
11,47	0,15
11,50	0,14
11,52	0,14
11,55	0,14
11,57	0,15
11,59	0,15
11,62	0,15
11,64	0,15
11,67	0,14
11,69	0,14
11,72	0,14
11,74	0,16
11,77	0,16
11,79	0,16
11,81	0,17
11,84	0,18
11,86	0,18
11,89	0,18
11,91	0,18
11,94	0,17
11,96	0,16
11,99	0,16
12,01	0,14
12,03	0,16
12,06	0,17
12,08	0,18
12,11	0,17
12,13	0,20
12,16	0,21
12,18	0,22
12,21	0,22
12,23	0,20
12,25	0,21
12,28	0,21
12,30	0,19
12,33	0,21
12,35	0,22
12,38	0,23
12,40	0,23
12,42	0,22
12,45	0,24
12,47	0,22
12,50	0,21
12,52	0,19
12,55	0,19
12,57	0,19
12,60	0,19
12,62	0,21
12,64	0,22
12,67	0,25
12,69	0,25
12,72	0,26
12,74	0,25
12,77	0,23
12,79	0,24
12,82	0,22
12,84	0,23
12,86	0,23
12,89	0,23
12,91	0,26
12,94	0,26
12,96	0,26
12,99	0,24
13,01	0,23
13,04	0,23
13,06	0,22
13,08	0,20
13,11	0,19
13,13	0,21
13,16	0,22
13,18	0,25
13,21	0,24
13,23	0,25
13,26	0,27
13,28	0,24
13,30	0,25
13,33	0,24
13,35	0,23
13,38	0,22
13,40	0,20
13,43	0,21
13,45	0,23
13,47	0,23
13,50	0,23
13,52	0,24
13,55	0,25
13,57	0,24
13,60	0,23
13,62	0,21
13,65	0,23
13,67	0,23
13,69	0,21
13,72	0,22
13,74	0,21
13,77	0,23
13,79	0,22
13,82	0,20
13,84	0,21
13,87	0,18
13,89	0,19
13,91	0,20
13,94	0,20
13,96	0,21
13,99	0,20
14,01	0,20
14,04	0,21
14,06	0,21
14,09	0,20
14,11	0,19
14,13	0,19
14,16	0,19
14,18	0,20
14,21	0,18
14,23	0,19
14,26	0,20
14,28	0,20
14,31	0,21
14,33	0,21
14,35	0,21
14,38	0,21
14,40	0,20
14,43	0,20
14,45	0,20
14,48	0,19
14,50	0,18
14,52	0,18
14,55	0,18
14,57	0,19
14,60	0,18
14,62	0,18
14,65	0,19
14,67	0,19
14,70	0,19
14,72	0,17
14,74	0,18
14,77	0,19
14,79	0,18
14,82	0,19
14,84	0,19
14,87	0,20
14,89	0,20
14,92	0,20
14,94	0,19
14,96	0,18
14,99	0,18
15,01	0,18
15,04	0,18
15,06	0,18
15,09	0,19
15,11	0,20
15,14	0,20
15,16	0,21
15,18	0,20
15,21	0,19
15,23	0,19
15,26	0,19
15,28	0,18
15,31	0,18
15,33	0,18
15,36	0,18
15,38	0,21
15,40	0,21
15,43	0,21
15,45	0,22
15,48	0,21
15,50	0,22
15,53	0,22
15,55	0,21
15,57	0,21
15,60	0,21
15,62	0,22
15,65	0,24
15,67	0,25
15,70	0,26
15,72	0,26
15,75	0,26
15,77	0,26
15,79	0,26
15,82	0,25
15,84	0,26
15,87	0,26
15,89	0,27
15,92	0,28
15,94	0,29
15,97	0,30
15,99	0,30
16,01	0,28
16,04	0,29
16,06	0,29
16,09	0,29
16,11	0,30
16,14	0,31
16,16	0,32
16,19	0,34
16,21	0,34
16,23	0,35
16,26	0,37
16,28	0,36
16,31	0,36
16,33	0,36
16,36	0,36
16,38	0,37
16,41	0,37
16,43	0,38
16,45	0,39
16,48	0,41
16,50	0,41
16,53	0,43
16,55	0,43
16,58	0,44
16,60	0,43
16,63	0,42
16,65	0,42
16,67	0,41
16,70	0,41
16,72	0,43
16,75	0,42
16,77	0,45
16,80	0,43
16,82	0,44
16,84	0,47
16,87	0,45
16,89	0,46
16,92	0,44
16,94	0,45
16,97	0,46
16,99	0,46
17,02	0,47
17,04	0,48
17,06	0,49
17,09	0,48
17,11	0,48
17,14	0,48
17,16	0,49
17,19	0,47
17,21	0,46
17,24	0,48
17,26	0,49
17,28	0,50
17,31	0,51
17,33	0,51
17,36	0,53
17,38	0,51
17,41	0,50
17,43	0,49
17,46	0,50
17,48	0,49
17,50	0,47
17,53	0,47
17,55	0,48
17,58	0,51
17,60	0,50
17,63	0,49
17,65	0,49
17,68	0,47
17,70	0,47
17,72	0,45
17,75	0,45
17,77	0,44
17,80	0,43
17,82	0,44
17,85	0,45
17,87	0,47
17,89	0,46
17,92	0,45
17,94	0,45
17,97	0,43
17,99	0,42
18,02	0,40
18,04	0,42
18,07	0,41
18,09	0,41
18,11	0,40
18,14	0,40
18,16	0,41
18,19	0,39
18,21	0,36
18,24	0,36
18,26	0,34
18,29	0,33
18,31	0,33
18,33	0,34
18,36	0,34
18,38	0,35
18,41	0,34
18,43	0,34
18,46	0,36
18,48	0,33
18,51	0,32
18,53	0,30
18,55	0,29
18,58	0,29
18,60	0,27
18,63	0,28
18,65	0,29
18,68	0,30
18,70	0,30
18,73	0,29
18,75	0,30
18,77	0,30
18,80	0,28
18,82	0,27
18,85	0,25
18,87	0,27
18,90	0,26
18,92	0,26
18,94	0,24
18,97	0,27
18,99	0,25
19,02	0,25
19,04	0,26
19,07	0,24
19,09	0,24
19,12	0,24
19,14	0,23
19,16	0,24
19,19	0,24
19,21	0,23
19,24	0,24
19,26	0,23
19,29	0,23
19,31	0,22
19,34	0,22
19,36	0,22
19,38	0,22
19,41	0,21
19,43	0,23
19,46	0,23
19,48	0,23
19,51	0,23
19,53	0,24
19,56	0,26
19,58	0,26
19,60	0,25
19,63	0,26
19,65	0,26
19,68	0,27
19,70	0,27
19,73	0,27
19,75	0,28
19,78	0,30
19,80	0,30
19,82	0,30
19,85	0,30
19,87	0,29
19,90	0,29
19,92	0,29
19,95	0,29
19,97	0,30
19,99	0,29
20,02	0,31
20,04	0,33
20,07	0,35
20,09	0,35
20,12	0,35
20,14	0,36
20,17	0,38
20,19	0,38
20,21	0,38
20,24	0,40
20,26	0,40
20,29	0,41
20,31	0,41
20,34	0,42
20,36	0,44
20,39	0,43
20,41	0,43
20,43	0,45
20,46	0,45
20,48	0,46
20,51	0,47
20,53	0,49
20,56	0,50
20,58	0,52
20,61	0,53
20,63	0,55
20,65	0,57
20,68	0,56
20,70	0,56
20,73	0,56
20,75	0,57
20,78	0,58
20,80	0,58
20,83	0,60
20,85	0,62
20,87	0,64
20,90	0,64
20,92	0,67
20,95	0,66
20,97	0,66
21,00	0,66
21,02	0,65
21,05	0,67
21,07	0,68
21,09	0,68
21,12	0,71
21,14	0,72
21,17	0,75
21,19	0,74
21,22	0,76
21,24	0,77
21,26	0,78
21,29	0,77
21,31	0,77
21,34	0,79
21,36	0,81
21,39	0,81
21,41	0,80
21,44	0,81
21,46	0,83
21,48	0,82
21,51	0,82
21,53	0,82
21,56	0,83
21,58	0,84
21,61	0,83
21,63	0,85
21,66	0,87
21,68	0,87
21,70	0,87
21,73	0,86
21,75	0,87
21,78	0,86
21,80	0,85
21,83	0,83
21,85	0,84
21,88	0,84
21,90	0,85
21,92	0,86
21,95	0,87
21,97	0,89
22,00	0,87
22,02	0,86
22,05	0,85
22,07	0,83
22,10	0,82
22,12	0,79
22,14	0,79
22,17	0,79
22,19	0,78
22,22	0,79
22,24	0,80
22,27	0,80
22,29	0,79
22,31	0,77
22,34	0,75
22,36	0,74
22,39	0,72
22,41	0,68
22,44	0,69
22,46	0,68
22,49	0,69
22,51	0,67
22,53	0,66
22,56	0,67
22,58	0,63
22,61	0,62
22,63	0,60
22,66	0,58
22,68	0,57
22,71	0,54
22,73	0,54
22,75	0,55
22,78	0,55
22,80	0,54
22,83	0,54
22,85	0,53
22,88	0,52
22,90	0,50
22,93	0,46
22,95	0,45
22,97	0,45
23,00	0,43
23,02	0,44
23,05	0,44
23,07	0,44
23,10	0,44
23,12	0,43
23,15	0,41
23,17	0,39
23,19	0,36
23,22	0,33
23,24	0,33
23,27	0,33
23,29	0,31
23,32	0,32
23,34	0,32
23,36	0,33
23,39	0,32
23,41	0,30
23,44	0,30
23,46	0,30
23,49	0,29
23,51	0,27
23,54	0,28
23,56	0,29
23,58	0,29
23,61	0,29
23,63	0,29
23,66	0,28
23,68	0,27
23,71	0,26
23,73	0,26
23,76	0,26
23,78	0,26
23,80	0,24
23,83	0,27
23,85	0,27
23,88	0,28
23,90	0,27
23,93	0,27
23,95	0,28
23,98	0,28
24,00	0,28
24,02	0,28
24,05	0,28
24,07	0,29
24,10	0,31
24,12	0,31
24,15	0,32
24,17	0,33
24,20	0,33
24,22	0,33
24,24	0,34
24,27	0,33
24,29	0,35
24,32	0,35
24,34	0,37
24,37	0,38
24,39	0,38
24,42	0,39
24,44	0,42
24,46	0,43
24,49	0,43
24,51	0,44
24,54	0,45
24,56	0,48
24,59	0,49
24,61	0,48
24,63	0,50
24,66	0,50
24,68	0,52
24,71	0,53
24,73	0,53
24,76	0,55
24,78	0,55
24,81	0,56
24,83	0,57
24,85	0,58
24,88	0,59
24,90	0,60
24,93	0,63
24,95	0,66
24,98	0,69
25,00	0,70
25,03	0,73
25,05	0,75
25,07	0,76
25,10	0,76
25,12	0,76
25,15	0,77
25,17	0,80
25,20	0,81
25,22	0,83
25,25	0,85
25,27	0,89
25,29	0,90
25,32	0,93
25,34	0,92
25,37	0,94
25,39	0,93
25,42	0,94
25,44	0,97
25,47	0,99
25,49	1,01
25,51	1,02
25,54	1,05
25,56	1,09
25,59	1,09
25,61	1,10
25,64	1,10
25,66	1,12
25,68	1,13
25,71	1,12
25,73	1,15
25,76	1,18
25,78	1,20
25,81	1,21
25,83	1,23
25,86	1,25
25,88	1,25
25,90	1,27
25,93	1,25
25,95	1,27
25,98	1,28
26,00	1,29
26,03	1,33
26,05	1,34
26,08	1,36
26,10	1,37
26,12	1,37
26,15	1,38
26,17	1,37
26,20	1,36
26,22	1,35
26,25	1,36
26,27	1,37
26,30	1,38
26,32	1,41
26,34	1,41
26,37	1,43
26,39	1,42
26,42	1,41
26,44	1,40
26,47	1,39
26,49	1,36
26,52	1,35
26,54	1,35
26,56	1,36
26,59	1,37
26,61	1,36
26,64	1,37
26,66	1,38
26,69	1,36
26,71	1,34
26,73	1,31
26,76	1,30
26,78	1,28
26,81	1,24
26,83	1,23
26,86	1,22
26,88	1,23
26,91	1,21
26,93	1,18
26,95	1,19
26,98	1,15
27,00	1,13
27,03	1,10
27,05	1,09
27,08	1,07
27,10	1,04
27,13	1,02
27,15	1,00
27,17	1,00
27,20	0,96
27,22	0,94
27,25	0,91
27,27	0,87
27,30	0,86
27,32	0,82
27,35	0,81
27,37	0,79
27,39	0,76
27,42	0,77
27,44	0,75
27,47	0,74
27,49	0,71
27,52	0,69
27,54	0,67
27,57	0,64
27,59	0,59
27,61	0,57
27,64	0,56
27,66	0,53
27,69	0,53
27,71	0,50
27,74	0,49
27,76	0,51
27,78	0,47
27,81	0,47
27,83	0,45
27,86	0,44
27,88	0,44
27,91	0,40
27,93	0,39
27,96	0,40
27,98	0,39
28,00	0,38
28,03	0,37
28,05	0,38
28,08	0,37
28,10	0,36
28,13	0,35
28,15	0,33
28,18	0,34
28,20	0,32
28,22	0,34
28,25	0,33
28,27	0,34
28,30	0,33
28,32	0,31
28,35	0,32
28,37	0,31
28,40	0,30
28,42	0,30
28,44	0,30
28,47	0,31
28,49	0,34
28,52	0,34
28,54	0,35
28,57	0,36
28,59	0,36
28,62	0,37
28,64	0,37
28,66	0,37
28,69	0,38
28,71	0,37
28,74	0,39
28,76	0,40
28,79	0,42
28,81	0,43
28,84	0,45
28,86	0,46
28,88	0,47
28,91	0,47
28,93	0,48
28,96	0,50
28,98	0,52
29,01	0,52
29,03	0,54
29,05	0,54
29,08	0,57
29,10	0,58
29,13	0,58
29,15	0,60
29,18	0,61
29,20	0,63
29,23	0,66
29,25	0,68
29,27	0,70
29,30	0,71
29,32	0,74
29,35	0,76
29,37	0,79
29,40	0,80
29,42	0,82
29,45	0,83
29,47	0,84
29,49	0,86
29,52	0,87
29,54	0,89
29,57	0,92
29,59	0,94
29,62	0,98
29,64	1,01
29,67	1,04
29,69	1,06
29,71	1,08
29,74	1,08
29,76	1,11
29,79	1,09
29,81	1,10
29,84	1,14
29,86	1,15
29,89	1,20
29,91	1,22
29,93	1,25
29,96	1,32
29,98	1,33
30,01	1,34
30,03	1,35
30,06	1,37
30,08	1,39
30,10	1,40
30,13	1,41
30,15	1,45
30,18	1,47
30,20	1,50
30,23	1,53
30,25	1,56
30,28	1,56
30,30	1,58
30,32	1,58
30,35	1,62
30,37	1,63
30,40	1,64
30,42	1,69
30,45	1,71
30,47	1,75
30,50	1,75
30,52	1,76
30,54	1,78
30,57	1,78
30,59	1,77
30,62	1,78
30,64	1,80
30,67	1,83
30,69	1,87
30,72	1,88
30,74	1,91
30,76	1,94
30,79	1,95
30,81	1,96
30,84	1,95
30,86	1,95
30,89	1,96
30,91	1,95
30,94	1,97
30,96	1,98
30,98	1,99
31,01	2,00
31,03	2,00
31,06	2,01
31,08	2,00
31,11	1,99
31,13	1,97
31,15	1,98
31,18	1,97
31,20	1,97
31,23	1,97
31,25	1,96
31,28	1,97
31,30	1,94
31,33	1,91
31,35	1,90
31,37	1,85
31,40	1,84
31,42	1,81
31,45	1,80
31,47	1,79
31,50	1,78
31,52	1,77
31,55	1,76
31,57	1,74
31,59	1,69
31,62	1,66
31,64	1,61
31,67	1,57
31,69	1,53
31,72	1,48
31,74	1,47
31,77	1,45
31,79	1,43
31,81	1,41
31,84	1,38
31,86	1,36
31,89	1,33
31,91	1,29
31,94	1,24
31,96	1,20
31,99	1,17
32,01	1,12
32,03	1,09
32,06	1,05
32,08	1,04
32,11	0,99
32,13	0,96
32,16	0,96
32,18	0,92
32,20	0,89
32,23	0,84
32,25	0,82
32,28	0,80
32,30	0,77
32,33	0,73
32,35	0,71
32,38	0,70
32,40	0,67
32,42	0,65
32,45	0,64
32,47	0,60
32,50	0,58
32,52	0,54
32,55	0,54
32,57	0,52
32,60	0,50
32,62	0,50
32,64	0,48
32,67	0,48
32,69	0,45
32,72	0,44
32,74	0,43
32,77	0,41
32,79	0,39
32,82	0,37
32,84	0,37
32,86	0,37
32,89	0,39
32,91	0,38
32,94	0,38
32,96	0,40
32,99	0,38
33,01	0,39
33,04	0,38
33,06	0,35
33,08	0,36
33,11	0,34
33,13	0,35
33,16	0,37
33,18	0,39
33,21	0,40
33,23	0,41
33,26	0,43
33,28	0,43
33,30	0,44
33,33	0,44
33,35	0,45
33,38	0,44
33,40	0,45
33,43	0,48
33,45	0,50
33,47	0,53
33,50	0,53
33,52	0,54
33,55	0,57
33,57	0,56
33,60	0,57
33,62	0,59
33,65	0,62
33,67	0,64
33,69	0,65
33,72	0,68
33,74	0,72
33,77	0,75
33,79	0,74
33,82	0,75
33,84	0,77
33,87	0,79
33,89	0,82
33,91	0,82
33,94	0,87
33,96	0,89
33,99	0,92
34,01	0,96
34,04	0,99
34,06	1,02
34,09	1,03
34,11	1,04
34,13	1,07
34,16	1,09
34,18	1,12
34,21	1,13
34,23	1,17
34,26	1,21
34,28	1,25
34,31	1,26
34,33	1,30
34,35	1,33
34,38	1,35
34,40	1,37
34,43	1,38
34,45	1,42
34,48	1,46
34,50	1,49
34,52	1,53
34,55	1,57
34,57	1,61
34,60	1,63
34,62	1,66
34,65	1,69
34,67	1,70
34,70	1,72
34,72	1,74
34,74	1,79
34,77	1,82
34,79	1,85
34,82	1,88
34,84	1,92
34,87	1,96
34,89	1,97
34,92	1,99
34,94	2,01
34,96	2,04
34,99	2,07
35,01	2,08
35,04	2,12
35,06	2,16
35,09	2,20
35,11	2,23
35,14	2,26
35,16	2,30
35,18	2,31
35,21	2,34
35,23	2,35
35,26	2,37
35,28	2,40
35,31	2,41
35,33	2,44
35,36	2,48
35,38	2,52
35,40	2,54
35,43	2,55
35,45	2,57
35,48	2,58
35,50	2,59
35,53	2,57
35,55	2,59
35,57	2,60
35,60	2,62
35,62	2,64
35,65	2,66
35,67	2,69
35,70	2,68
35,72	2,68
35,75	2,69
35,77	2,67
35,79	2,66
35,82	2,65
35,84	2,66
35,87	2,67
35,89	2,67
35,92	2,66
35,94	2,67
35,97	2,67
35,99	2,64
36,01	2,61
36,04	2,56
36,06	2,54
36,09	2,53
36,11	2,48
36,14	2,47
36,16	2,46
36,19	2,44
36,21	2,42
36,23	2,39
36,26	2,37
36,28	2,32
36,31	2,25
36,33	2,19
36,36	2,16
36,38	2,11
36,41	2,06
36,43	2,03
36,45	2,00
36,48	1,99
36,50	1,95
36,53	1,89
36,55	1,87
36,58	1,80
36,60	1,76
36,62	1,69
36,65	1,64
36,67	1,60
36,70	1,55
36,72	1,50
36,75	1,46
36,77	1,41
36,80	1,37
36,82	1,33
36,84	1,28
36,87	1,25
36,89	1,20
36,92	1,15
36,94	1,13
36,97	1,09
36,99	1,04
37,02	1,00
37,04	0,96
37,06	0,94
37,09	0,89
37,11	0,86
37,14	0,83
37,16	0,80
37,19	0,77
37,21	0,75
37,24	0,72
37,26	0,70
37,28	0,68
37,31	0,65
37,33	0,63
37,36	0,61
37,38	0,58
37,41	0,57
37,43	0,54
37,46	0,52
37,48	0,51
37,50	0,49
37,53	0,48
37,55	0,49
37,58	0,48
37,60	0,47
37,63	0,47
37,65	0,46
37,68	0,46
37,70	0,46
37,72	0,43
37,75	0,43
37,77	0,43
37,80	0,43
37,82	0,43
37,85	0,44
37,87	0,45
37,89	0,46
37,92	0,47
37,94	0,49
37,97	0,50
37,99	0,51
38,02	0,52
38,04	0,54
38,07	0,55
38,09	0,57
38,11	0,57
38,14	0,59
38,16	0,61
38,19	0,62
38,21	0,65
38,24	0,66
38,26	0,68
38,29	0,71
38,31	0,72
38,33	0,75
38,36	0,78
38,38	0,81
38,41	0,83
38,43	0,86
38,46	0,88
38,48	0,90
38,51	0,93
38,53	0,94
38,55	0,98
38,58	1,00
38,60	1,03
38,63	1,07
38,65	1,10
38,68	1,16
38,70	1,19
38,73	1,21
38,75	1,25
38,77	1,27
38,80	1,31
38,82	1,33
38,85	1,37
38,87	1,41
38,90	1,44
38,92	1,48
38,94	1,53
38,97	1,57
38,99	1,59
39,02	1,62
39,04	1,65
39,07	1,69
39,09	1,73
39,12	1,75
39,14	1,81
39,16	1,86
39,19	1,90
39,21	1,94
39,24	1,96
39,26	2,01
39,29	2,03
39,31	2,04
39,34	2,07
39,36	2,10
39,38	2,13
39,41	2,18
39,43	2,22
39,46	2,29
39,48	2,34
39,51	2,37
39,53	2,41
39,56	2,44
39,58	2,45
39,60	2,48
39,63	2,49
39,65	2,53
39,68	2,57
39,70	2,60
39,73	2,66
39,75	2,71
39,78	2,77
39,80	2,80
39,82	2,82
39,85	2,85
39,87	2,87
39,90	2,89
39,92	2,92
39,95	2,95
39,97	2,97
39,99	3,01
40,02	3,05
40,04	3,10
40,07	3,14
40,09	3,15
40,12	3,17
40,14	3,21
40,17	3,23
40,19	3,25
40,21	3,25
40,24	3,29
40,26	3,31
40,29	3,34
40,31	3,35
40,34	3,37
40,36	3,39
40,39	3,39
40,41	3,39
40,43	3,39
40,46	3,40
40,48	3,41
40,51	3,42
40,53	3,43
40,56	3,44
40,58	3,45
40,61	3,44
40,63	3,44
40,65	3,42
40,68	3,39
40,70	3,35
40,73	3,32
40,75	3,32
40,78	3,30
40,80	3,30
40,83	3,30
40,85	3,26
40,87	3,27
40,90	3,25
40,92	3,19
40,95	3,16
40,97	3,09
41,00	3,05
41,02	3,01
41,05	2,96
41,07	2,92
41,09	2,89
41,12	2,84
41,14	2,80
41,17	2,77
41,19	2,70
41,22	2,65
41,24	2,58
41,26	2,53
41,29	2,47
41,31	2,40
41,34	2,35
41,36	2,29
41,39	2,24
41,41	2,18
41,44	2,10
41,46	2,05
41,48	1,98
41,51	1,91
41,53	1,84
41,56	1,78
41,58	1,73
41,61	1,69
41,63	1,64
41,66	1,59
41,68	1,55
41,70	1,49
41,73	1,45
41,75	1,40
41,78	1,33
41,80	1,28
41,83	1,23
41,85	1,18
41,88	1,14
41,90	1,09
41,92	1,06
41,95	1,02
41,97	0,98
42,00	0,94
42,02	0,90
42,05	0,87
42,07	0,84
42,10	0,80
42,12	0,77
42,14	0,76
42,17	0,72
42,19	0,71
42,22	0,68
42,24	0,64
42,27	0,64
42,29	0,60
42,31	0,59
42,34	0,59
42,36	0,57
42,39	0,57
42,41	0,55
42,44	0,55
42,46	0,56
42,49	0,56
42,51	0,55
42,53	0,55
42,56	0,55
42,58	0,55
42,61	0,55
